"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"432017";"OBJETO: Fornecimento de equipamentos do sistema de resfriamento de emergência, que será prestado nas condições estabelecidas nas especificações e demais documentos técnicos que se encontram anexos ao instrumento convocatório do certame (ND 4490.51).";"Fundamento Legal: Lei 8.666/93";"Sem Informação";"Fechado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"742000";"CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO";"30/05/2017";"10/10/2017";"30/05/2017";"19/07/2019";"42515882000330";"NUCLEBRAS EQUIPAMENTOS PESADOS S/A NUCLEP";"8060136,0000";"8060136,0000";"-2";"";"";"";""
"512017";"Objeto: Aquisição de material de consumo, conforme especificações e quantitativos estabelecidos no Termo de Referência";"Fundamento Legal: Lei nº 8.666/93, Lei Complementar nº 123/06, Lei nº 10.520/02, Decreto nº 7.892/13, Decreto nº 5.450/05";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510280";"GERENCIA EXECUTIVA CAMPO GRANDE";"22/09/2017";"17/10/2017";"22/09/2017";"22/09/2018";"62492798000193";"HELIO MASASHI SAITO & CIA LTDA";"588,0000";"588,0000";"000082016";"510280";"GERENCIA EXECUTIVA CAMPO GRANDE";"-99";"Pregão - Registro de Preço"
"372017";"Objeto: Fornecimento de gás oxigênio medicinal, sob demanda.";"Fundamento Legal: Lei nº 8.666/93";"Dispensa de Licitação";"Publicado";"20000";"Presidência da República";"20101";"Presidência da República";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"29/09/2017";"05/10/2017";"29/09/2017";"31/12/2017";"13143803000147";"BHC COMERCIO DE GASES MEDICINAL E INDUSTRIAL LTDA";"3850,0000";"3850,0000";"000492017";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"6";"Dispensa de Licitação"
"592017";"OBJETO: Serviço de apoio administrativo conyinuado - recepcionistas.";"Fundamento Legal: 8666/93";"Sem Informação";"Fechado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"782700";"HOSPITAL NAVAL_DE SALVADOR";"20/10/2017";"25/10/2017";"20/10/2017";"20/10/2018";"00394502006770";"COMANDO DA MARINHA";"62561,4100";"125122,8200";"-2";"";"";"";""
"423142017";"OBJETO: Talha manual de corrente";"Fundamento Legal: Dispensável conforme artigo 24, inciso II da lei 8666/93 modificada pela lei 9648 de 27/05/1998";"Sem Informação";"Fechado";"53000";"Ministério do Desenvolvimento Regional";"29205";"Empresa de Trens Urbanos de Porto Alegre";"275060";"EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"18/10/2017";"18/10/2017";"18/10/2017";"17/10/2018";"94038874000181";"CASA DO MECANICO LTDA";"1350,0000";"1350,0000";"-2";"";"";"";""
"392017";"Objeto: O presente contrato tem por objeto a aquisição com instalação de tomógrafo - panorâmico e cefalométrico (aparelho de raio-x com tomografia computadorizada 3D) com plataforma ajustável para utilização em odontologia para o curso de odontologia-UFC-Campus de Sobral.";"Fundamento Legal: Lei 8.666/93 e Lei 10.520/02";"Pregão";"Publicado";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"03/10/2017";"04/10/2017";"03/10/2017";"02/10/2018";"05375249000103";"DENTAL ALTA MOGIANA - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.";"206000,0000";"206000,0000";"000192017";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"5";"Pregão"
"552017";"Objeto: Contratação de serviços de agenciamento de viagens para voos regulares internacionais e domésticos não atendidos pelas companhias aéreas credenciadas, destinados aos órgãos e entidades da Administração Pública Federal.";"Fundamento Legal: Lei nº 8.666/93, Lei nº 10.520/02 e Decreto nº 7.892/13.";"Pregão - Registro de Preço";"Publicado";"32000";"Ministério de Minas e Energia";"32210";"Agência Nacional de Energia Elétrica";"323028";"AGENCIA NACIONAL DE ENERGIA ELETRICA";"25/10/2017";"27/10/2017";"25/10/2017";"24/10/2018";"01017250000105";"VOETUR TURISMO E REPRESENTACOES LTDA";"432039,0600";"432039,0600";"000012017";"201057";"CENTRAL DE COMPRAS E CONTRATACOES - CENTRAL";"-99";"Pregão - Registro de Preço"
"352017";"Objeto: Contratação especializada em locação deequipamentos com manutenção preventiva e corretiva, incluindo assessoria técnica e eventual fornecimento de insumos, de forma parcelada, pararealização de exames de apoio diagnóstico para a Subdivisão de Análises Clinicas do Hospital Central da Aeronáutica(HCA) e do Hospital de Força Aérea do Galeão(HFAG), bem como para as Seções de Análises Clínicas do Hospital de Aeronáutica dos Afonsos(HAAF).";"Fundamento Legal: Lei 8666/93 e suas alteraçõesposteriores.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120196";"GRUPAMENTO DE APOIO DA SAUDE";"10/10/2017";"16/10/2017";"10/10/2017";"09/10/2018";"04624285000192";"ADEB LINE - COMERCIO DE PRODUTOS MEDICOS LTDA";"8181460,0000";"18095328,2000";"001022017";"120196";"GRUPAMENTO DE APOIO DA SAUDE";"-99";"Pregão - Registro de Preço"
"2172017";"Objeto: Aquisição de peças de reposição originais para atender a frota de viaturas pesadas do 2º BEC.";"Fundamento Legal: Parágrafo Único do Art. 61 da Lei Nr 8.666/93.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160203";"2º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"21/09/2017";"11/10/2017";"21/09/2017";"20/09/2018";"03915476000221";"MUTUM - CAMINHOES LTDA.";"170069,0000";"170069,0000";"000632016";"160203";"2º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço"
"132017";"Objeto: Prestação de serviços de treinamento e assessorias especializadas para projetos e empresas incubados na incubadora de inovações tecnologicas da UTFPR - Câmpus Pato Branco/PR.";"Fundamento Legal: 8666/93";"Pregão";"Publicado";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153177";"UTFPR - CAMPUS PATO BRANCO";"29/09/2017";"18/10/2017";"29/09/2017";"28/09/2018";"08858298000187";"AZAMBUJA & GASTAO LTDA";"30997,9700";"30997,9700";"000162017";"153177";"UTFPR - CAMPUS PATO BRANCO";"5";"Pregão"
