"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"22017";"Objeto: Execução dos serviços de dedetização, englobando desinsetização, desratização, descupinização, descorpinização, desalojamento e controle de pombos, bem como combate às larvas de mosquitos em todas as áreas internas e externas dos prédios das Unidades do INSS vinculadas às Gerências Executivas em Cuiabá/MT e em Sinop/MT.";"Fundamento Legal: Lei 10520/2002, Lei 8666/93 e Lei Complementar 123/2006.";"Pregão";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511080";"GERENCIA EXECUTIVA CUIABA";"01/02/2017";"03/02/2017";"01/02/2017";"01/02/2018";"15501741000123";"P. R. DE ALMEIDA & CIA LTDA";"119988,8600";"119988,8600";"000022016";"511080";"GERENCIA EXECUTIVA CUIABA";"5";"Pregão"
"32017";"Objeto: Contratação  de serviços de apoio operacional que serão prestados nas condições estabelecidas no Termo de Referência";"Fundamento Legal: Lei nº 8.666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"158446";"IFAM - CAMPUS MANAUS DISTRITO INDUSTRIAL";"06/02/2017";"23/02/2017";"06/02/2017";"05/02/2018";"04465383000124";"SUP SERVICOS DE CONSTRUCOES E MANUTENCAO EIRELI";"8240,6000";"8240,6000";"000022015";"194008";"COORDENACAO REGIONAL DO RIO NEGRO/AM";"-99";"Pregão - Registro de Preço"
"12017";"Objeto: CONTRATAÇÃO DE SERVIÇOS GRÁFICOS PARA AS UNIDADES DA RECEITA FEDERAL DO BRASIL, ITENS1 (IMPRESSÃO DO CARDERNO FATO GERADOR) E 2 (IMPRESSÃO DO MANUAL DE IDENTIDADE VISUAL), CONFORME QUANTIDADE, ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO EDITAL DO PREGÃO ELETRÔNICO RFB/SUCOR/COPOL Nº 11/2016 E SEUS ANEXOS.";"Fundamento Legal: 10520/2002 E 8666/93";"Pregão";"Não se aplica";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170010";"SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL";"31/01/2017";"02/02/2017";"31/01/2017";"30/01/2021";"17615848000128";"TEIXEIRA IMPRESSAO DIGITAL E SOLUCOES GRAFICAS LTDA";"33318,9400";"33318,9400";"000112016";"170010";"SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL";"5";"Pregão"
"2332016";"Objeto: SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, A SEREM REALIZADOS NAS DEPENDÊNCIAS DA ELETROBRAS - RJ, INCLUINDO O FORNECIMENTO DE MATERIAIS.";"LEI 8.666 DE 1993 E SUAS ALTERAÇÕES POSTERIORES.";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910808";"CENTRAIS ELETRICAS BRASILEIRAS S/A";"12/12/2016";"01/02/2017";"12/12/2016";"12/03/2017";"29212545000143";"NOVA RIO SERVICOS GERAIS LTDA";"960348,0000";"960348,0000";"-2";"";"";"";""
"12017";"Objeto: Contratação de empresa especializada na prestação de serviços de impressao, com fornecimento de equipamentos, manutenção preventiva e corretiva, substituição de peças, componentes e fornecimento de insumos, exceto papel.";"Fundamento Legal: lei 8666/93, artg 24 - ii";"Dispensa de Licitação";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170258";"INSPETORIA DA RFB NO RIO DE JANEIRO";"01/02/2017";"02/02/2017";"01/02/2017";"01/08/2017";"07346326000114";"REPROS SOLUCOES EM DOCUMENTOS LTDA";"7200,0000";"7200,0000";"000012017";"170258";"INSPETORIA DA RFB NO RIO DE JANEIRO";"6";"Dispensa de Licitação"
"122017";"Objeto: Prestação de serviços na Assessoria de Imprensa e Comunicação-ASCOM/IPEA.";"Fundamento Legal: Lei 8.666/93, atualização e legislação correlata.";"Pregão";"Publicado";"25000";"Ministério da Economia";"61201";"Instituto de Pesquisa Econômica Aplicada";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"07/02/2017";"09/02/2017";"14/02/2017";"14/02/2018";"08247960000162";"REAL JG FACILITIES LTDA";"2999999,8500";"14706737,2900";"000172016";"113601";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"5";"Pregão"
"751212016";"Objeto: Contratação da FINATEC para apoiar a execução e o desenvolvimento do Projeto 'Formação e Qualificação para Dirigentes, Atendentes   eusuários de Bibliotecas Públicas com ênfase  na disseminação de informações e programas específicos em Torno da Preservação da Saúde e Quali-dade de Vida'.";"Fundamento Legal: Lei 8.666/93, Art. 24, Inciso XIII.";"Dispensa de Licitação";"Publicado";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"12/01/2017";"17/02/2017";"12/01/2017";"11/06/2017";"37116704000134";"FUNDACAO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLOGICOS";"248573,9100";"248573,9100";"751212016";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"6";"Dispensa de Licitação"
"411732017";"OBJETO: Aquisição de Vale Transporte referentes ao mês de Março/2017.";"Fundamento Legal: Inexigível conforme caput. 25da lei 8666/93 modificada pela lei 9648 de 27.05.98";"Sem Informação";"Fechado";"53000";"Ministério do Desenvolvimento Regional";"29205";"Empresa de Trens Urbanos de Porto Alegre";"275060";"EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"20/02/2017";"20/02/2017";"20/02/2017";"20/02/2018";"92667948000113";"UNESUL DE TRANSPORTES LTDA";"1182,5000";"1182,5000";"-2";"";"";"";""
"32017";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE MOTORISTA PARA ATENDER O IFMT/CAMPUS CONFRESA.";"Fundamento Legal: LEI 8.666/1993 E LEI 10.520/2002.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26414";"Instituto Federal do Mato Grosso";"158496";"INST.FED.MATO GROSSO/CAMPUS CONFRESA";"19/01/2017";"06/02/2017";"19/01/2017";"18/01/2018";"07548828000128";"DISKLIMPEZA SERVICOS E CONSTRUCOES EIRELI";"70587,3600";"70587,3600";"000052016";"158972";"INST.FED.MATO GROSSO/CAMPUS ALTA FLORESTA";"-99";"Pregão - Registro de Preço"
"172016";"Objeto: Aquisição de retroescavadeira";"Fundamento Legal: parágrafo Único, do Artigo 61, da Lei 8.666, de 21 de junho de 1993.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160353";"6 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"12/12/2016";"02/02/2017";"12/12/2016";"11/12/2017";"34151100001374";"SOTREQ S/A";"313280,0000";"313280,0000";"000062016";"160027";"4º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço"
