"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"152016";"OBJETO: Prestação de serviço telefônico fixo comutado - STFC, de telefones fixos para fixos  efixos para móveis, na modalidade local, nacional e internacional, com tarifação reduzida em relação às praticadas no mercado, para atender, -sem descontinuidade, às ligações originadas e -recebidas das SUREG'S e Residências da CPRM, mediante a disponibilização de acessos fixos, in-cluindo todas as instalações necessárias e man-tida a numeração de todas as linhas atualmente-existentes, por meio da portabilidade.";"Fundamento Legal: LEI N.º 10.520/2002          __________________LEI N.º 8.666/1993";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"495260";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"01/06/2016";"22/07/2016";"15/06/2016";"14/06/2017";"40432544000147";"CLARO S.A.";"63353,0600";"0,0000";"-2";"";"";"";""
"5312016";"Objeto: Aquisição de material de consumo para atender a GEXVIT/ES/INSS e unidades vinculadas";"Fundamento Legal: Lei nº10520/02, Lei nº8666/93 e Decreto nº5450/05";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510350";"GERENCIA EXECUTIVA VITORIA";"30/06/2016";"08/07/2016";"30/06/2016";"30/06/2017";"00781399000195";"PREVEINFO INFORMATICA E REFRIGERACAO LTDA";"838,0000";"838,0000";"000022015";"510350";"GERENCIA EXECUTIVA VITORIA";"-99";"Pregão - Registro de Preço"
"282016";"Objeto: Aquisição de material de consumo com a finalidade de atender às necessidades da Gerência Executiva do INSS em Rio de Janeiro-Norte/RJ e demais unidades a ela vinculadas.";"Fundamento Legal: Lei 10520/2002, D. 5420/2005, D.7892/2013, Lei 8666/93 e Lei 8078/90.";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"512074";"SUPERINTENDENCIA REGIONAL SUDESTE III";"13/07/2016";"20/07/2016";"13/07/2016";"13/07/2017";"26976381000132";"MULTPAPER DISTRIBUIDORA DE PAPEIS LTDA.";"134081,5000";"134081,5000";"000012015";"512086";"GERENCIA EXECUTIVA PETROPOLIS";"-99";"Pregão - Registro de Preço"
"192016";"Objeto: Aquisição de utencílios para o rancho.";"Fundamento Legal: Parágrafo único do artigo 61 da Lei 8.666/93.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"04/07/2016";"28/07/2016";"04/07/2016";"03/07/2017";"21971041000103";"K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI";"1950,0000";"1950,0000";"000392016";"160106";"2 BATALHAO FERROVIARIO";"-99";"Pregão - Registro de Preço"
"412016";"OBJETO: Aquisição de 01 (uma) Empilhadeira de Combustivel movida a Gás GLP para operação de carga e descarga de Café em Bag's, na Unidade  daCASEMG localizada em Patrocínio/MG.";"Fundamento Legal: Lei nº 8.666/1993.";"Sem Informação";"Fechado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZÉNS E SILOS DO EST. DE MG";"28/06/2016";"19/07/2016";"28/06/2016";"28/06/2016";"14086351000171";"WR EQUIPAMENTOS E MAQUINAS LTDA";"91200,0000";"91200,0000";"-2";"";"";"";""
"132016";"Objeto: Aquisição de material de consumo para Gerencia Executiva de Barbacena e unidades a elavinculadas (luvas).";"Fundamento Legal: Lei 10.520/02, Lei 8666/93  eDecretos nº 3931/01, nº 5.450/05 e nº 6.204/07.";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511829";"GERENCIA EXECUTIVA BARBACENA";"17/06/2016";"05/07/2016";"17/06/2016";"31/12/2016";"10783947000170";"CASTORINO COMERCIAL E EQUIPAMENTOS DE INFORMATICA EIRELI";"190,8000";"190,8000";"000022016";"510670";"GERENCIA EXECUTIVA CURITIBA";"-99";"Pregão - Registro de Preço"
"112016";"Objeto: FORNECIMENTO CONTÍNUO DE CRÉDITOS DE VIAGEM DO TRANSPORTE COLETIVO URBANO DE PASSAGEIROS EM ANÁPOLIS/GO.";"Fundamento Legal: LEI 8.666/93, ART. 25, CAPUT";"Inexigibilidade de Licitação";"Não se aplica";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114627";"UNIDADE ESTADUAL DO IBGE EM GOIAS";"04/07/2016";"29/07/2016";"11/07/2016";"10/07/2021";"22872903000103";"URBAN - MOBILIDADE URBANA DE ANAPOLIS SPE-LTDA";"3677,5000";"5000,0000";"000032016";"114627";"UNIDADE ESTADUAL DO IBGE EM GOIAS";"7";"Inexigibilidade de Licitação"
"12016";"Objeto: Prestação de serviços de broadcast, para captação em HD, gravação e distribuição de conteúdos de áudio e vídeo e disponibilização de sinal em segmento espacial (satélite), para o Rio Media Center, que é um espaço de atendimento e hospitalidade à imprensa nacional e in ternacional durante os jogos Olímpicos e Paralímpicos Rio 2016.";"Fundamento Legal: Lei 8666/93";"Dispensa de Licitação";"Publicado";"20000";"Presidência da República";"20101";"Presidência da República";"110319";"SECRETARIA DE COMUNICACAO SOCIAL/PR";"11/07/2016";"12/07/2016";"11/07/2016";"08/10/2016";"09168704000142";"EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";"2810684,6400";"2810684,6400";"000012016";"110319";"SECRETARIA DE COMUNICACAO SOCIAL/PR";"6";"Dispensa de Licitação"
"112016";"OBJETO: Serviço de acesso à INTERNET";"Fundamento Legal: ART 24,INCISO II DA LEI 8666/93";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"32314";"Empresa de Pesquisa Energética";"325001";"EMPRESA DE PESQUISA ENERGETICA";"07/07/2016";"12/07/2016";"07/07/2016";"06/07/2017";"10777099000196";"BRXNQ TELECOMUNICACOES LTDA";"11400,0000";"11400,0000";"-2";"";"";"";""
"245702016";"Objeto: Equipamento transformador potencial indutivo 15kv conforme especificaÇÃo tÉcnica";"Lei 10.520/02 e Dec.5.450/05";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910810";"ELETROSUL CENTRAIS ELETRICAS S.A.";"14/07/2016";"26/07/2016";"14/07/2016";"31/01/2017";"60618428000124";"ZILMER INELTEC CONSTRUCOES ELETRICAS LTDA";"64800,0000";"64800,0000";"-2";"";"";"";""
