"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"182013";"Objeto: Prestação de serviço de assistência   asaúde aos servidores da administração central do Ministério da Defesa, Hospital das Forças Armadas e Escola Superior de Guerra.";"Fundamento Legal: Caput do Artigo 25 da lei 8666/93";"Inexigibilidade de Licitação";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"03/09/2013";"06/09/2013";"06/09/2013";"05/09/2018";"37992740000161";"NUCLEO DE DIAGNOSE E MICROCIRURGIA OCULAR DE BRASILIA LTDA";"100000,0000";"100000,0000";"000222013";"112408";"HOSPITAL DAS FORCAS ARMADAS";"7";"Inexigibilidade de Licitação"
"42013";"Objeto: Fornecimento de passagens aéreas e rodoviárias (nacionais e internacionais).";"Fundamento Legal: Lei. 8.666/93.";"Dispensa de Licitação";"Publicado";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153019";"UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"09/09/2013";"10/09/2013";"09/09/2013";"31/12/2013";"81102709000108";"N C TURISMO LTDA";"430000,0000";"430000,0000";"000552013";"153019";"UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"6";"Dispensa de Licitação"
"82013";"Objeto: Aquisição de 2 (duas) estações de tratamento de água para atender a operação hiléia pátria.";"Fundamento Legal: Parágrafo Único do Art. 61 da Lei 8.666/93.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160067";"DEPARTAMENTO DE ENGENHARIA E CONSTRUCAO";"14/08/2013";"06/09/2013";"14/08/2013";"13/08/2014";"66118142000247";"PERENNE EQUIPAMENTOS E SISTEMAS DE AGUA SA";"1070395,8000";"1070395,8000";"000142012";"160067";"DEPARTAMENTO DE ENGENHARIA E CONSTRUCAO";"-99";"Pregão - Registro de Preço"
"432014";"OBJETO: Credenciamento                         Credenciamento de Organização de               Saúde Extra-Marinha (OSE) e Profissional de    Saúde Autônomo (PSA), para a prestação de      serviços de assistência médico-hospitalar,     odontológicos, laboratoriais, psicologia,      fisioterapia, terapia ocupacional, fonoaudiolognutrição e outros serviços de saúde a serem    complementados, de natureza contínua, aos      usuários do Sistema de Saúde da Marinha (SSM).";"Fundamento Legal: Lei 8.666/1993";"Sem Informação";"Pendente";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"783701";"HOSPITAL NAVAL DE NATAL";"07/05/2013";"03/09/2013";"07/05/2013";"06/05/2014";"40800476000121";"UNITORAX UNIDADE DE PNEUMOLOGIA E CIRURGIA TORACICA SS";"1,0000";"1,0000";"-2";"";"";"";""
"82013";"Objeto: Contratação de empresa para fornecimento de generos alimentícios do tipo (carnes,peixe,camarão, ovos e leite) para atender a demanda do CETAS/IBAMA/MA, no exercício de 2013.";"Fundamento Legal: Nos Termos da Lei nº 8.666/93e suas alterações posteriores.";"Pregão";"Publicado";"44000";"Ministério do Meio Ambiente";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193110";"IBAMA - SUPERINTENDENCIA DO MARANHAO/MA";"10/09/2013";"12/09/2013";"10/09/2013";"31/12/2013";"13845693000165";"L DA SILVA COMERCIO E SERVICOS DE PRODUTOS - EIRELI";"27571,2600";"27571,2600";"000022013";"193110";"IBAMA - SUPERINTENDENCIA DO MARANHAO/MA";"5";"Pregão"
"432013";"Objeto: Aquisição de material de consumo estocável (diversos), destinados ao abastecimento da SR-III, da GEXFLO/SC e à diversos setores e unidades a ela vinculados, através de compra centralizada - Órgão Participante - Pregão 03/2013 realizado pela Gex Novo Hamburgo - UASG: 510909.";"Fundamento Legal: LC 123/06, Lei 8666/93, 10520/02, Dec 7892/13, 3722/01, 5450/05, 6204/07, IN/SLTI/MPOG 02/10,PT/SLTI/MPOG 27/10 e demais al";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510170";"GERENCIA EXECUTIVA FLORIANOPOLIS";"22/08/2013";"09/09/2013";"22/08/2013";"18/02/2014";"07065674000113";"SALENAS CONFECCAO E MATERIAIS PARA ESCRITORIOS EIRELI";"907,5000";"907,5000";"000032013";"510909";"GERENCIA EXECUTIVA NOVO HAMBURGO";"-99";"Pregão - Registro de Preço"
"219352013";"Objeto: Oleo lubrificante mobil turbina 68";"Lei 8.666/93 - Art.24, Inciso II";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910810";"ELETROSUL CENTRAIS ELETRICAS S.A.";"16/09/2013";"16/09/2013";"16/09/2013";"20/09/2013";"07606538000193";"CENTRO OESTE COMERCIO DE LUBRIFICANTES SA";"4808,0000";"4808,0000";"-2";"";"";"";""
"122013";"Objeto: Serviços de manutenção preventiva e corretiva da central telefonica";"Fundamento Legal: Lei 10520/02,  Lei 8666/93,  decreto 7892/2013";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"09/08/2013";"04/09/2013";"09/08/2013";"09/08/2014";"07548854000156";"FERNANDO GUEDES REGINATO EIRELI";"15199,9200";"31458,3500";"000032013";"158268";"INST.FED.FARROUPILHA/CAMPUS SAO VICENTE SUL";"-99";"Pregão - Registro de Preço"
"122013";"Objeto: Prestacao de servicos terceirizados, deforma contínua, para atender os Órgaos Fazendá rios em Mato Grosso e demais Órgãos instalados no Edificio Sede do Ministério da Fazenda/MT.";"Fundamento Legal: Lei 8.666/93";"Pregão";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170190";"GERENCIA REG. ADMINISTRACAO DO ME-MATO GROSSO";"11/09/2013";"19/09/2013";"01/10/2013";"31/03/2014";"07855231000126";"AJCL SERVICOS E CONSTRUCOES EIRELI";"1199800,0000";"386010,3000";"000052013";"170190";"GERENCIA REG. ADMINISTRACAO DO ME-MATO GROSSO";"5";"Pregão"
"772013";"Objeto: Construção de Edifício de Medicina no Campus de Imperatriz";"Fundamento Legal: Lei 8666/93 e suas alterações";"Concorrência";"Publicado";"26000";"Ministério da Educação";"26272";"Fundação Universidade do Maranhão";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"23/09/2013";"24/09/2013";"24/09/2013";"24/09/2014";"07073558000146";"ZURC - SANEAMENTO E CONSTRUCOES LTDA";"3520000,0000";"4396198,6500";"000192013";"154041";"FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"3";"Concorrência"
