"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"32017";"Objeto: Contratação da Empresa Brasil de       Comunicação legal impressa ou eletronica em    jornais de grande circulação dos atos          licitatorios.";"Fundamento Legal: art 25 ,caput da lei 8.666/93sendo desnecessarias maiores justificativa .";"Inexigibilidade de Licitação";"Retificação - Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160148";"BASE DE ADMINISTRACAO E APOIO DO CMP";"14/07/2017";"19/07/2017";"14/07/2017";"13/07/2018";"09168704000142";"EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";"30000,0000";"120000,0000";"000052017";"160148";"BASE DE ADMINISTRACAO E APOIO DO CMP";"7";"Inexigibilidade de Licitação"
"92017";"Objeto: Serviço de secretário técnico para o ERSDF/SUSEP.";"Fundamento Legal: Lei 8666/93.";"Pregão";"Publicado";"25000";"Ministério da Economia";"25208";"Superintendência de Seguros Privados";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"27/07/2017";"31/07/2017";"01/08/2017";"31/07/2018";"09370244000130";"DEFENDER CONSERVACAO E LIMPEZA EIRELI";"57038,5200";"241947,8000";"000062017";"173039";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"5";"Pregão"
"182017";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, NO RAMO DE ENGENHARIA, PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E PREDITIVA DOS ELEVADORES INSTALADOS NOS EDIFÍCIOS DARCY RIBEIRO E SIDERBRÁS, OCUPADOS POR ESTE MINISTÉRIO DA TRANSPARÊNCIA E CONTROLADORIA-GERAL DA UNIÃO, CONTEMPLANDO O FORNECIMENTO DE TODA MÃO DE OBRA, FERRAMENTAS E EQUIPAMENTOS, BEM COMO TODAS AS PEÇAS E COMPONENTES NECESSÁRIOS DE FORMA A MANTER OS EQUIPAMENTOS EM PERFEITO ESTADO DE FUNCIONAMENTO E SEGURANÇA.";"Fundamento Legal:";"Pregão";"Não se aplica";"37000";"Controladoria-Geral da União";"37000";"Controladoria-Geral da União - Unidades com v";"370003";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"18/07/2017";"21/07/2017";"18/07/2017";"18/07/2021";"02633335000172";"ONE ELEVADORES DF LTDA.";"153652,5600";"123570,3300";"000072017";"370003";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"5";"Pregão"
"32017";"Objeto: Contratação de empresa Permissionária do Sistema de Transporte Coletivo Rodoviário Intermunicipal de Passageiros do Estado da Paraíba para prestação do serviço de transporte de empregado da Embrapa Algodão, no itinerário Areia/PB x Campina Grande/PB x Areia/PB, através do fornecimento de vale-transporte.";"Fundamento Legal: Lei nº 8.666/1993, art. 24, inciso II";"Dispensa de Licitação";"Publicado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135011";"EMBRAPA/CNPA";"06/07/2017";"10/07/2017";"07/07/2017";"06/07/2018";"09354457000179";"EMPRESA VIACAO SAO JOSE LTDA TECNOLOGIA, SERVICOS & ENTRETENIMENTO.";"5781,6000";"11959,2000";"000112017";"135011";"EMBRAPA/CNPA";"6";"Dispensa de Licitação"
"90272017";"Objeto: Manutenção preventiva e corretiva, suporte e assistência técnica eventual de grupo gerador e fornecimento de óleo diesel S10.";"Fundamento Legal: Lei 8.666/93.";"Pregão";"Publicado";"32000";"Ministério de Minas e Energia";"32205";"Agência Nacional do Petróleo, Gás Natural e B";"323031";"ESCRITORIO CENTRAL DA ANP";"24/07/2017";"26/07/2017";"24/07/2017";"23/07/2018";"72400401000140";"RADIADORES REVELLES - PECAS E SERVICOS LTDA";"22700,0000";"72024,4000";"000182017";"323031";"ESCRITORIO CENTRAL DA ANP";"5";"Pregão"
"202017";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DOS SERVIÇOS DE DEDETIZAÇÃO, DESRATIZAÇÃO E DESCUPINIZAÇÃO NAS ÁREAS INTERNAS E EXTERNAS, NAS DEPENCIAS DO IFPB - CAMPUS SOUSA.";"Fundamento Legal: LEI 8666/93 E SUAS ALTERAÇÕESPOSTERIORES.";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26417";"Instituto Federal da Paraíba";"158279";"IFPB - CAMPUS SOUSA";"04/07/2017";"10/07/2017";"04/07/2017";"04/07/2021";"03284595000142";"GRUPO NILDO SANEAMENTO E CONSTRUCAO LTDA";"9918,0000";"9918,0000";"000042017";"158279";"IFPB - CAMPUS SOUSA";"5";"Pregão"
"1112017";"Objeto: Aquisição de Memento Terapêutico.";"Fundamento Legal: Decreto 5.450/2005";"Pregão";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"13/07/2017";"20/07/2017";"13/07/2017";"30/09/2017";"03002566000140";"GRAFICA & EDITORA TRIUNFAL LTDA";"177840,0000";"177840,0000";"001862017";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"5";"Pregão"
"42017";"Objeto: Contratação de serviços de arbitragem para diversas modalidades esportivas e profissionais de educação física, para suprir as necessidades da realização do IV JIFMA 2017 (IV Jogos do Instituto Federal de educação, Ciência e Tecnologia do Maranhão).";"Fundamento Legal: Lei nº 8666/93.";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO";"27/06/2017";"10/07/2017";"27/06/2017";"31/12/2017";"05927075000136";"SATELITE PROMOCOES E COMERCIO LTDA";"32265,0000";"32265,0000";"000052017";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"-99";"Pregão - Registro de Preço"
"22017";"Objeto: CONTRATAÇÃO DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS - ECT - PARA PRESTAÇÃO DE SERVIÇOS POSTAIS PARA SUPERINTENDÊNCIA REGIONALDO TRABALHO EM ALAGOAS.";"Fundamento Legal: ART. 25 CAPUT DA LEI 8.666/93";"Inexigibilidade de Licitação";"Não se aplica";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170064";"GERENCIA REG.DE ADMINISTRACAO DO ME - ALAGOAS";"23/06/2017";"14/07/2017";"23/06/2017";"22/06/2022";"34028316000456";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"170706,0000";"170706,0000";"000042017";"380931";"SUPERINTENDENCIA REGIONAL DO TRABALHO/AL";"7";"Inexigibilidade de Licitação"
"212017";"Objeto: Aquisição de gêneros alimentícios, quantitativo de subsistência (QS).";"Fundamento Legal: Lei 8666/93.";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160298";"COMANDO DA 1 REGIAO MILITAR";"02/06/2017";"05/07/2017";"02/06/2017";"31/12/2017";"10863930000122";"FRISMAR LTDA";"107500,0000";"107500,0000";"000112016";"160298";"COMANDO DA 1 REGIAO MILITAR";"-99";"Pregão - Registro de Preço"
