"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"142015";"Objeto: Serviço de manutenção preventiva e emergencial para o sistema de automação Microblau, responsavel pelo controle automatizado dos parãmetros ambientais do LANEU, LATAM e DIEVA, incluindo o fornecimento de materiais sob demanda.";"Fundamento Legal: Art. 25 caput e Art. 25/I da Lei 8.666/93";"Inexigibilidade de Licitação";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"30/09/2015";"13/10/2015";"09/10/2015";"09/10/2016";"53676474000114";"MICROBLAU INDUSTRIA ELETRONICA LTDA";"368458,0100";"1842290,0500";"000272015";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"7";"Inexigibilidade de Licitação"
"1002015";"Objeto: O presente contrato tem como objeto a contratação de empresa de engenharia, para, sob demanda, prestar serviços de MANUTENÇÃO PREDIAL com fornecimento de peças, equipamentos, materiais e mão de obra, para atendimento ao Campus de Coxim - CPCX, adjudicado no Processo n.º 23104.004356/2014-63, Pregão Eletrônico SRP 126/2014 - ARP nº 21/2014, do qual este é integrante.";"Fundamento Legal: Lei 8666/1993.";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"11/09/2015";"21/10/2015";"11/09/2015";"10/09/2016";"70357736000105";"GUILHERME DO NASCIMENTO FONSECA";"10576,7700";"10576,7700";"001262014";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"-99";"Pregão - Registro de Preço"
"252015";"Objeto: O PRESENTE CONTRATO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO, DE FORMA CONTÍNUA, DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO E PÂNICO, E DE ELABORAÇÃO E ATUALIZAÇÃO DE PLANO DE PREVENÇÃO CONTRA INCÊNDIO E PÂNICO (PPCI), POR MEIO DE BRIGADA DE INCÊNDIO PARTICULAR, NAS EDIFICAÇÕES DA CONTRATANTE, EM BRASÍLIA-DF.";"Fundamento Legal:";"Sem Informação";"Não se aplica";"37000";"Controladoria-Geral da União";"37000";"Controladoria-Geral da União - Unidades com v";"370003";"COORD-GERAL DE LICITACAO,CONTR.E DOCUMENTACAO";"21/10/2015";"21/10/2015";"20/10/2019";"20/10/2020";"37077716000105";"CITY SERVICE SEGURANCA LTDA";"1729998,9600";"1486733,0400";"-3";"";"";"";""
"152015";"Objeto: CONTRATAÇÃO DE SEGURO DE VIDA/ACIDENTES PESSOAIS EM FAVOR DOS ALUNOS DE INICIAÇÃO CIENTÍFICA INTEGRANTES DO PIBIC/ICMBIO.";"Fundamento Legal: LEI N° 8666/1993.";"Dispensa de Licitação";"Não se aplica";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443033";"INSTITUTO CHICO MENDES - SEDE";"29/09/2015";"21/10/2015";"29/09/2015";"29/09/2020";"08602745000132";"CAPEMISA SEGURADORA DE VIDA E PREVIDENCIA S/A";"1291,2000";"118,3600";"000312015";"443033";"INSTITUTO CHICO MENDES - SEDE";"6";"Dispensa de Licitação"
"152015";"Objeto: Contratação de Serviços de Impressão em grande formato de painéis e montagem de exposições de caráter histórico-cultural, para a Exposição Rio em Movimento.";"Fundamento Legal: Lei 8666/93, Lei 10.520/02";"Pregão";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30000";"Ministério da Justiça e Segurança Pública - U";"200247";"ARQUIVO NACIONAL - RJ";"15/10/2015";"16/10/2015";"15/10/2015";"30/06/2016";"03720967000136";"YGA - MIRIM COMUNICACAO TOTAL LTDA";"43285,0000";"43285,0000";"000112015";"200247";"ARQUIVO NACIONAL - RJ";"5";"Pregão"
"272015";"Objeto: Aquisição de materiais de representação institucional";"Fundamento Legal: Lei nº 8.666/93 e legislação correlata";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26428";"Instituto Federal de Brasília";"158143";"IFB - REITORIA - BRASILIA-DF";"14/08/2015";"26/10/2015";"14/08/2015";"14/08/2016";"13721112000183";"AVA COMERCIO DE BRINDES EIRELI";"1913,7000";"1913,7000";"000132014";"158144";"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO";"-99";"Pregão - Registro de Preço"
"172015";"Objeto: Contratação de serviços de instalação de divisória articulada 84MM, com fornecimento de materiais.";"Fundamento Legal: Leis 8.666393 e 10.520/02.";"Pregão - Registro de Preço";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170312";"DELEGACIA ESPEC.RFB DE ADMIN. TRIBUTARIA/SP";"28/09/2015";"06/10/2015";"28/09/2015";"31/12/2017";"32918377000110";"BRADIV INDUSTRIA E COMERCIO LTDA";"275400,0000";"275400,0000";"000042014";"170312";"DELEGACIA ESPEC.RFB DE ADMIN. TRIBUTARIA/SP";"-99";"Pregão - Registro de Preço"
"72012";"Objeto: Trata-se de convalidação de ato, nos termos do Art. 55 da Lei 9.784 de 29 de janeiro de 1999, referente a publicação do Termo de Contrato 07/2012, cessão de uso de bem imóvel para funcionamento de uma cantina do interior do 12ºGAC.";"Fundamento Legal: Lei 8.666/93 e Art. 55 da Lei9.784/99.";"Tomada de Preços";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160470";"12 GRUPO DE ARTILHARIA DE CAMPANHA";"13/11/2012";"14/10/2015";"01/05/2013";"30/04/2015";"10743746000149";"BRAJPAR - LANCHONETE LTDA";"151680,0000";"289737,9600";"000012012";"160470";"12 GRUPO DE ARTILHARIA DE CAMPANHA";"2";"Tomada de Preços"
"472015";"OBJETO: Serviços técnicos de manutenção preventiva, corretiva e de assistência técnica no sistema de detecção , alarme e combate a incêndio instalado no Datacenter da Diretoria de Tecnologia da Informação, localizado no prédio sede do TRF4.";"Fundamento Legal: Lei 10520/02,Dec 5450/05,LC 123/06 COM ALTERAÇÕES  DA LC 147/14,COM APLICAÇÃO SUBS DAS LEIS 8666/93 E 8078/90.";"Sem Informação";"Fechado";"12000";"Justiça Federal";"12000";"Justiça Federal - Unidades com vínculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"09/10/2015";"20/10/2015";"09/10/2015";"09/10/2016";"03502568000107";"SERVEX TECNOLOGIA EM EXTINCAO DE INCENDIO LTDA";"21600,0000";"21600,0000";"-2";"";"";"";""
"252015";"Objeto: Contratação de empresa especializada para prestação de serviços de motoristas, motociclistas (com motocicleta) e encarregados.";"Fundamento Legal: Lei 8.666/93 e aterações posteriores.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"15/10/2015";"29/10/2015";"15/10/2015";"15/10/2016";"26413146000152";"CONFERE SERVICOS LTDA";"2608090,7500";"3681112,1500";"000112015";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"5";"Pregão"
