"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"62020";"Objeto: Aquisição de acessórios para ventiladores mecânicos da marca MAQUET para atender possível demanda do Coronavírus, conforme condições,quantidads e exigências estabelecidas no Termo de Referência.";"Fundamento Legal: Lei Federal 13.303/2016 Lei 13;970/2020";"Dispensa de Licitação";"Retificação - Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155124";"HOSP UNIVERSITARIO MARIA APARECIDA PEDROSSIAN";"08/04/2020";"13/04/2020";"09/04/2020";"08/10/2020";"00842216000102";"ATHOS ASSISTENCIA TECNICA HOSPITALAR EIRELI";"863995,0000";"863995,0000";"000162020";"155124";"HOSP UNIVERSITARIO MARIA APARECIDA PEDROSSIAN";"6";"Dispensa de Licitação"
"1162020";"Objeto: PRESTAÇÃO DOS SERVIÇOS DE IMPLANTAÇÃO,INTERMEDIAÇÃO E ADMINISTRAÇÃO DE SISTEMA INFORMATIZADO E INTEGRADO, COM UTILIZAÇÃO DE CARTÃO MAGNÉTICO OU MICRO PROCESSADO DE GERENCIAMENTO PARA AQUISIÇÃO DE COMBUSTÍVEIS (GASOLINA, ÁLCOOL E ÓLEO DIESEL) QUE COMPÕEM A FROTA DA SR DNITRO.";"Fundamento Legal: LEI N° 8.666/93, LEI N° 10.520/2018, DECRETO N° 7.892/201";"Pregão - Registro de Preço";"Não se aplica";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"393014";"SUPERINTEND. REG. NO ESTADO DE RO-DNIT";"31/03/2020";"02/04/2020";"07/04/2020";"07/05/2022";"03506307000157";"TICKET SOLUCOES HDFGT S/A";"197798,4900";"22750,9200";"003042019";"393027";"SUPERINTENDENCIA REG. NO ESTADO BA - DNIT";"-99";"Pregão - Registro de Preço"
"572020";"Objeto: AQUISIÇÃO DE MEDICAMENTOS HUMANOS, INDISPENSÁVEIS PARA O FUNCIONAMENTO DO HOSPITAL VETERINÁRIO PROF. MÁRIO DIAS TEIXEIRA (HOVET), BLOCO CIRÚRGICO DO ISPA, PROJETO VIDA DIGNA E PROJETO CARROCEIRO DA UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA.";"Fundamento Legal: LEI Nº 8.666/93, LEI Nº 10.520/2002 E LEI Nº 8.078/90.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26253";"Universidade Federal Rural da Amazônia";"153034";"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA";"08/04/2020";"15/04/2020";"08/04/2020";"08/04/2021";"23312871000146";"EXEMPLARMED COMERCIO DE PRODUTOS HOSPITALARES LTDA";"1546,8000";"1546,8000";"000342019";"153034";"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA";"-99";"Pregão - Registro de Preço"
"62020";"Objeto: Locação de imóvel para funcionamento da Agência Regional do Trabalho em São João Del Rei/MG.";"Fundamento Legal: Art. 24, inciso X, Lei nº 8.666/93.";"Dispensa de Licitação";"Publicado";"40000";"Ministério do Trabalho";"38901";"Fundo de Amparo ao Trabalhador";"380941";"SUPERINTENDENCIA REGIONAL DO TRABALHO/MG";"13/04/2020";"27/04/2020";"13/04/2020";"13/04/2025";"09945369687";"CONTRATADO : LUCY ATALLA                      -";"186000,0000";"186000,0000";"000132020";"380941";"SUPERINTENDENCIA REGIONAL DO TRABALHO/MG";"6";"Dispensa de Licitação"
"132020";"Objeto: Contratação de empresa especializada em manutenção preventiva, corretiva e calibraçao em 127(cento e vinte e sete) equipamentos médicos hospitalares, por um período de 12 meses, com possibilidade de prorrogação.";"Fundamento Legal: Lei 13303/16";"Pregão";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"23/04/2020";"28/04/2020";"23/04/2020";"22/04/2021";"14873198000122";"MACEIOTEC COMERCIO E SERVICOS DE EQUIPAMENTOS MEDICO - HOSPITALARES LTDA";"83950,0000";"83950,0000";"000692019";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"5";"Pregão"
"92020";"Objeto: Contratação de empresa especializada para prestação de serviços de manutenção preventiva e corretiva, e aquisição de peça original, do Sistema de Climatização e Precisão e UPS junto ao Data Center no campus Chapecó/SC";"Fundamento Legal: Lei 8666/93";"Inexigibilidade de Licitação";"Publicado";"26000";"Ministério da Educação";"26440";"Universidade Federal da Fronteira Sul";"158517";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"07/04/2020";"22/04/2020";"07/04/2020";"06/04/2021";"03698870000840";"VERTIV TECNOLOGIA DO BRASIL LTDA.";"85320,7000";"85320,7000";"000312019";"158517";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"7";"Inexigibilidade de Licitação"
"1272020";"Objeto: Aquisição de material de consumo (Aquisição de órteses e próteses sob medida), em favor da paciente Alessandra Elisiar Dos Santos Prontuário 196672";"Fundamento Legal: Parágrafo Único do art 61. da lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"10/02/2020";"06/04/2020";"10/02/2020";"10/02/2021";"08198611000106";"ETHNOS INDUSTRIA E COMERCIO DE PRODUTOS ORTOPEDICOS LTDA";"4150,0000";"4150,0000";"000152019";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"-99";"Pregão - Registro de Preço"
"82020";"Objeto: Aquisição de equipamentos hospitalares para atender às necessidades do Hospital Universitário da UNIFAP.";"Fundamento Legal: Lei 8.666/93 com suas alterações subsequentes e legislação correlata.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26286";"Fundação Universidade Federal do Amapá";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"11/02/2020";"27/04/2020";"11/02/2020";"11/02/2021";"00029372000221";"GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARE";"1064000,0000";"1064000,0000";"000182019";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"5";"Pregão"
"122020";"Objeto: Aquisição de insumos alimenticios, tipo Estivas, para atender as necessidades da CASAI/DSEI-PE.";"Fundamento Legal: Lei 8666/93 e demais legislações correlatas.";"Pregão";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257047";"DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO";"01/04/2020";"02/04/2020";"01/04/2020";"31/12/2020";"28950448000195";"QAP COMERCIO E SERVICOS EIRELI";"41681,1000";"41681,1000";"000032020";"257047";"DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO";"5";"Pregão"
"502020";"Objeto: Aquisição de equipamento. Item 3: Encoder e modulador de satelite.";"Fundamento Legal: Lei 8.666/93";"Pregão";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"27/03/2020";"22/04/2020";"27/03/2020";"15/05/2020";"05475795000108";"SDB COMERCIAL LTDA";"308460,0000";"308460,0000";"000012020";"254420";"FUNDACAO OSWALDO CRUZ";"5";"Pregão"
