"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"12015";"Informação protegida por sigilo nos termos da legislação vigente";"Fundamento Legal: Lei nº 8.666/93 elegislação  correlata.";"Pregão";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Departamento de Polícia Federal";"200358";"SUPERINTENDENCIA REGIONAL NO ESTADO DE AL";"27/04/2015";"04/05/2015";"27/04/2015";"27/04/2016";"-11";"Sigiloso";"33480,0000";"167400,0000";"000022015";"200358";"SUPERINTENDENCIA REGIONAL NO ESTADO DE AL";"5";"Pregão"
"92015";"Objeto: CONTRATAÇÃO DE SERVIÇO DE VIGILÂNCIA EÇETRÔNICA. SEGURANÇA MONITORADA E CIRCUITO FECHADO DE TV, INCLUINDO MANUTENÇÃO, PRONTO ATENDIMENTO 24 HORAS, REPOSIÇÃO DE PEÇAS E FORNECIMENTO DE EQUIPAMENTOS.";"Fundamento Legal: LEI 8666/93, E SUAS ALTERAÇÕES E LEGISLAÇÃO CORRELATA, EO";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26436";"Instituto Federal Sul-rio-grandense";"158467";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS PELOTAS";"19/05/2015";"27/05/2015";"01/06/2015";"31/03/2021";"87215299000180";"TELEALARME BRASIL LTDA";"228500,0000";"33000,0000";"000032015";"158467";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS PELOTAS";"5";"Pregão"
"132014";"Objeto: Contratacao de prestacao de servico  movel pessoal (SMP) nas modalidades local e longadistancia nacional com acesso a internet   paraatender as necessidades do superintendente  desta srte/am.";"Fundamento Legal: art. 24, inciso II da Lei nº.8.666/93 alterada pela Lei N . 8.883/94.";"Dispensa de Licitação";"Publicado";"40000";"Ministério do Trabalho";"38901";"Fundo de Amparo ao Trabalhador";"380932";"SUPERINTENDENCIA REGIONAL DO TRABALHO/AM";"09/12/2014";"04/05/2015";"09/12/2014";"08/12/2015";"40432544000147";"CLARO S.A.";"3095,2800";"1295,2800";"000102014";"380932";"SUPERINTENDENCIA REGIONAL DO TRABALHO/AM";"6";"Dispensa de Licitação"
"52015";"Objeto: Serviço Comum de Engenharia de Manutenção e Conservação de Residências da PABH.";"Fundamento Legal: Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120024";"CENTRO DE INSTR. E ADAPTACAO DA AERONAUTICA";"06/04/2015";"06/05/2015";"06/04/2015";"13/09/2015";"08334857000150";"DHD PRESTACAO DE SERVICOS DE CONSTRUCAO CIVIL LTDA";"168750,0000";"168750,0000";"000152014";"120024";"CENTRO DE INSTR. E ADAPTACAO DA AERONAUTICA";"-99";"Pregão - Registro de Preço"
"142015";"Objeto: Contratação de empresa especializada para fornecimento de energia elétrica para a APS Cambuí e para a APS Extrema";"Fundamento Legal: Lei 8666/93 e alterações e Orientação normativa n 36/2011 AGU";"Inexigibilidade de Licitação";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511853";"GERENCIA EXECUTIVA POCOS DE CALDAS";"14/05/2015";"29/05/2015";"01/06/2015";"";"60942281000476";"CONTRATADO : EMPRESA ELETRICA BRAGANTINA S A  -";"18000,0000";"18000,0000";"000022014";"511853";"GERENCIA EXECUTIVA POCOS DE CALDAS";"7";"Inexigibilidade de Licitação"
"32015";"Objeto: Vigilância Armada para a sede da Delegacia e Depósito de Mercadorias Apreendidas, ambos em Uberlândia e Vigilância Desarmada para as agências em Araguari, Ituiutaba, Patos de Minas e Patrocínio.";"Fundamento Legal: Leis 8.666/93 e 10.520/02 e Decreto 5.450/05";"Dispensa de Licitação";"Rescindido - Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170097";"DELEGACIA DA RFB EM UBERLANDIA";"08/05/2015";"19/05/2015";"01/06/2015";"28/02/2017";"14428415000175";"ALA SEGURANCA LTDA";"1373126,5800";"1744417,0700";"000192015";"170097";"DELEGACIA DA RFB EM UBERLANDIA";"6";"Dispensa de Licitação"
"22015";"Objeto: Contratação de serviço de coleta de lixo, que serão prestados nas condições estabelecidas no Termo de referência,anexo do Edital.";"Fundamento Legal: Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160272";"21 GRUPO DE ARTILHARIA CAMPANHA";"11/05/2015";"12/05/2015";"12/05/2015";"11/05/2016";"30090575000103";"RODOCON CONSTRUCOES RODOVIARIAS LTDA";"62280,0000";"53980,0000";"000182014";"160321";"ESTABELECIMENTO CENTRAL DE TRANSPORTE";"-99";"Pregão - Registro de Preço"
"2032015";"Objeto: Assinatura das publicações quimax report e market report resinas recicladas ? mmr, conforme as especificações contidas no projeto básico.";"ART. 25, 'CAPUT'";"Sem Informação";"Fechado";"25000";"Ministério da Economia";"45282";"Banco Nacional de Desenvolvimento Econômico e";"201014";"BANCO NACIONAL DE DESENVOL.ECONOMICO E SOCIAL";"19/05/2015";"15/05/2015";"20/05/2015";"30/11/2016";"04188513000129";"CONTRATADO : MAXIQUIM   CONSULTORES  ASSOCIADOSSOCIEDADE SIMPLES LTDA.";"26715,0000";"26715,0000";"-2";"";"";"";""
"172015";"OBJETO: A) 94 unidades do item 17; B) 2 unidades do item 33.";"Fundamento Legal: Lei 10520/02,Dec 5450/05,Dec 7892/13,com aplicação subs da Lei 8666/93.";"Sem Informação";"Fechado";"12000";"Justiça Federal";"12000";"Justiça Federal - Unidades com vínculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"24/03/2015";"27/05/2015";"10/04/2015";"10/09/2015";"00443637962";"CONTRATADO : DIEGO BRITES RAMOS               -";"168706,0000";"168706,0000";"-2";"";"";"";""
"42015";"Objeto: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO PARA FORNECIMENTO DE ENERGIA ELÉTRICAPARA A SEDE E POSTOS DE FISCALIZAÇÃO DESTE  3.0DRPRF/AM.";"Fundamento Legal: LEI NR. 8.666/93.";"Dispensa de Licitação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200110";"SUPERINTENDENCIA DA PRF NO AMAZONAS";"08/04/2015";"04/05/2015";"08/04/2015";"31/12/2099";"02341467000120";"AMAZONAS ENERGIA S.A";"100000,0000";"100000,0000";"000012015";"200110";"SUPERINTENDENCIA DA PRF NO AMAZONAS";"6";"Dispensa de Licitação"
