"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"712018";"Objeto: Contratação emergencial de empresa especializada na prestação de serviço telefônico de serviço móvel pessoal - SMP (móvel-móvel, móvel-fixo e dados), na modalidade local, LDN e LDI, incluindo a cessão de aparelhos e modems, em regime de comodato.";"Fundamento Legal: Lei 8.666/1993";"Dispensa de Licitação";"Publicado";"26000";"Ministério da Educação";"26291";"Fundação Coordenação de Aperfeiçoamento de Pe";"154003";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"01/08/2018";"09/08/2018";"01/08/2018";"28/01/2019";"40432544000147";"CLARO S.A.";"46265,7000";"46265,7000";"000192018";"154003";"FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"6";"Dispensa de Licitação"
"192018";"Objeto: CONTRATAÇÃO DE FORNECIMENTO CONTÍNUO DE GÁ LIQUEFEITO DE PETRÓLEO (GLP), QUE SERÃO PRESTADAS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DEREFERÊNCIA, ANEXO DO EDITAL.";"Fundamento Legal: LEI 8666/93, LEI 10520/2002, DECRETO 2271/97 E IN SLTI/MP";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26245";"Universidade Federal do Rio de Janeiro";"153115";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"01/08/2018";"10/08/2018";"01/08/2018";"31/07/2020";"07363603000105";"SOARES & BOZZI COMERCIO DE GAS E TRANSPORTES LTDA.";"102976,7000";"97456,7000";"000072018";"153115";"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";"5";"Pregão"
"362018";"Objeto: Aquisição de material de consumo estocável (prendedor de crachá), destinados aos servidores da GEXFLO/SC, bem como para a SR-III.";"Fundamento Legal: Inciso II do artigo 24 da Lei nº 8.666/93.";"Dispensa de Licitação";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510170";"GERENCIA EXECUTIVA FLORIANOPOLIS";"16/08/2018";"21/08/2018";"16/08/2018";"16/08/2019";"10596399000179";"ATLANTIS COMERCIO DE MAQUINAS E EQUIPAMENTOS EIRELI";"1888,0000";"1888,0000";"000012018";"510170";"GERENCIA EXECUTIVA FLORIANOPOLIS";"6";"Dispensa de Licitação"
"72018";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE AGENCIAMENTO DE VIAGENS, EM ÂMBITO NACIONAL, COMPREENDENDO RESERVA, EMISSÃO, MARCAÇÃO, REMARCAÇÃO E CANCELAMENTO DE 55 PASSAGENS AÉREAS, A SEREM EXECUTADOS DE ACORDO COM O ESPECIFICADO NESTE INSTRUMENTO E NOTERMO DE REFERÊNCIA N° 00/2017 - CODES, ANEXO I DO PREGÃO ELETRÔNICO N° 27/2017.";"Fundamento Legal: LEI 8.666/1993";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26414";"Instituto Federal do Mato Grosso";"158493";"INST.FED.MATO GROSSO/CAMPUS JUINA";"01/08/2018";"03/08/2018";"01/08/2018";"01/08/2019";"05917540000158";"DECOLANDO TURISMO E REPRESENTACOES LTDA";"332,7500";"332,7500";"000272017";"";"";"";""
"42018";"Objeto: Manutenção preventiva com atualização de software sem fornecimento de peças em 320 ramais analógicos, 50 ramais IP, 60 linhas-E1 e 8 linhas analógicas em 1 bastidor Alcatel modelo Oxe Enterprise com CPU,49 aparelhos Alcatel modelo IP 4018 e 01 aparelho Alcatel modelo IP 8028 durante o período da garantia dos equipamentos.";"Fundamento Legal: Lei 8666/93";"Inexigibilidade de Licitação";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170109";"DELEGACIA DA RFB EM CAMPO GRANDE";"30/07/2018";"07/08/2018";"10/08/2018";"24/10/2018";"04674092000146";"NETWARE TELECOMUNICACOES E INFORMATICA LTDA";"5592,7400";"5592,7400";"000012018";"170109";"DELEGACIA DA RFB EM CAMPO GRANDE";"7";"Inexigibilidade de Licitação"
"482018";"Objeto: CONTRATO DE COMPRA DE ENERGIA REGULADA- CCER E CONTRATO DE USO DE SISTEMA DE DISTRIBUIÇÃO CUSD.";"Fundamento Legal: LEI 8.666/93";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26247";"Universidade Federal de Santa Maria";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"23/07/2018";"27/08/2018";"23/07/2018";"31/12/2099";"89889604000144";"NOVA PALMA ENERGIA LTDA";"18357,0000";"35700,0000";"001272018";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"6";"Dispensa de Licitação"
"1592018";"Objeto: PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS DELIMPEZA PARA O CAMPUS CEARÁ-MIRIM DESTE IFRN, COM FORNECIMENTO DE MÃO DE OBRA E INSUMOS NECESSÁRIOS À EXECUÇÃO ADEQUADA DOS SERVIÇOS.";"Fundamento Legal: LEI 8666/93 E DEMAIS ALTERAÇÕES.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"154838";"INST FED RN / CAMPUS CEARA-MIRIM";"20/08/2018";"22/08/2018";"20/08/2018";"19/08/2019";"03116706000101";"TALIMPO LIMPEZA URBANA LTDA";"347466,0000";"347466,0000";"000082017";"158366";"INST.FED. DO RN/CAMPUS CURRAIS NOVOS";"-99";"Pregão - Registro de Preço"
"62018";"Objeto: SERVIÇO GERENCIAMENTO VEÍCULOS QUE VISAATENDER MANUTENÇÃO PREVENTIVA E CORRETIVA.";"Fundamento Legal: § ÚNICO, AT. 61, LEI 8666/93.";"Pregão";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160076";"DEPARTAMENTO DE CIENCIA E TECNOLOGIA";"01/08/2018";"08/08/2018";"06/08/2018";"05/08/2023";"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"209796,9000";"185355,5600";"000032018";"160076";"DEPARTAMENTO DE CIENCIA E TECNOLOGIA";"5";"Pregão"
"292018";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO, DE FORMA CONTÍNUA, DOS SERVIÇOS TERCEIRIZADOS DE AGENTE DE PORTARIA, NO CAMPUS TARAUACÁ.";"Fundamento Legal: LEI Nº 10.520/02 E LEI Nº 8.666/93.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26425";"Instituto Federal do Acre";"158156";"INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE";"18/07/2018";"01/08/2018";"18/07/2018";"18/07/2023";"13212587000144";"CONSTRUMATOS SERVICOS LTDA";"66144,9600";"83412,7200";"000122017";"158156";"INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE";"-99";"Pregão - Registro de Preço"
"6282018";"Objeto: Prestação de serviço de controle sanitário integrado no combate a pragas urbanas.";"Fundamento Legal: Lei n. 10.520 de 2002";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"06/08/2018";"07/08/2018";"06/08/2018";"31/12/2018";"10902520000143";"CASA LIMPA DEDETIZADORA LTDA";"17534,5800";"17534,5800";"003032018";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"-99";"Pregão - Registro de Preço"
"362018";"Objeto: Prestação de serviço de manutenção em equipamentos médico-hospitalares.";"Fundamento Legal: Lei 8666/93";"Inexigibilidade de Licitação";"Publicado";"26000";"Ministério da Educação";"26254";"Universidade Federal do Triângulo Mineiro";"150221";"HOSPITAL DE CLINICAS DA UFTM";"06/08/2018";"07/08/2018";"07/08/2018";"06/08/2019";"08091417000119";"ZAFALON SOLUCOES HOSPITALARES LTDA";"897605,0400";"2727315,1200";"001362018";"150221";"HOSPITAL DE CLINICAS DA UFTM";"7";"Inexigibilidade de Licitação"
"542018";"Objeto: Aquisição de Sistema de Controle de acesso com Catracas, Software, Manutenção Preventiva e Corretiva para o Instituto de Artes da UFRGS.";"Fundamento Legal: 8666/93 e 069/18";"Pregão";"Publicado";"26000";"Ministério da Educação";"26244";"Universidade Federal do Rio Grande do Sul";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"22/08/2018";"24/08/2018";"22/08/2018";"21/08/2019";"08029996000170";"GITEL SISTEMAS DE INFORMATICA LTDA";"45397,5600";"45397,5600";"000692018";"153114";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"5";"Pregão"
"662018";"Objeto: Prestação de serviços de emissão, cancelamento e remarcação de passagens aéreas.";"Fundamento Legal: Lei 8666/93.";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26235";"Universidade Federal de Goiás";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"23/08/2018";"24/08/2018";"23/08/2018";"31/12/2018";"08030124000121";"AGENCIA AEROTUR LTDA";"560008,4000";"560008,4000";"000032018";"160219";"COMANDO 5ª REGIAO MILITAR";"-99";"Pregão - Registro de Preço"
