"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"52019";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PATRIMONIAL NA FUNDACENTRO/ERCA.";"Fundamento Legal: LEI 8666/93.";"Pregão";"Não se aplica";"40000";"Ministério do Trabalho";"37201";"Fundação Jorge Duprat Figueiredo, de Seguranç";"264003";"FUNDACENTRO/UNIDADE DESC. CAMPINAS/SP";"25/04/2019";"29/04/2019";"30/04/2019";"19/10/2022";"18854220000148";"ESATE SEGURANCA PATRIMONIAL  LTDA";"253975,2000";"304030,3200";"000242018";"264001";"FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP";"5";"Pregão"
"72019";"Objeto: Contratação de empresa especializada naprestação de serviços de condução de veículos  automotores oficiais para atender as necessida-des da Universidade Federal do Oeste do Pará.";"Fundamento Legal: Lei nº8.666/93, Decreto nº2.271/97 e IN SEGES/MPDG nº5/2017.";"Dispensa de Licitação";"Publicado";"26000";"Ministério da Educação";"26441";"Universidade Federal do Oeste do Pará";"158515";"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"25/03/2019";"05/04/2019";"25/03/2019";"21/09/2019";"13924459000123";"J C DE OLIVEIRA SERVICOS LTDA";"373915,4400";"373915,4400";"000012019";"158515";"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"6";"Dispensa de Licitação"
"42019";"Objeto: Contratação de serviços de empresa prestadora de serviços especializados, através de sistemas informatizados, para gestão da frota de veículos, com seus implementos, e grupos geradores de energia em uso no GRUPAMENTO DE APOIO DE PORTO VELHO (GAP-PV).";"Fundamento Legal: Lei 8.666/1993 e suas alterações posteriores.";"Pregão";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120641";"BASE AEREA DE PORTO VELHO";"02/04/2019";"05/04/2019";"02/04/2019";"02/04/2020";"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"330000,0100";"660000,0200";"000022019";"120641";"BASE AEREA DE PORTO VELHO";"5";"Pregão"
"32019";"Objeto: Contratação de empresa para prestação de serviço de seguro contra acidentes pessoais para alunos em estágio.";"Fundamento Legal: Lei 8666/93, lei 10.520/2002  com suas alterações subsequentes e demais dispositivos legais cabíveis.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26411";"Instituto Federal do Sudeste de Minas Gerais";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"04/04/2019";"23/04/2019";"11/04/2019";"11/04/2020";"61550141000172";"LIBERTY SEGUROS S/A";"49500,0000";"49500,0000";"000022019";"158123";"INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"5";"Pregão"
"442018";"Objeto: Aquisição material de consumo para a   GEXREC e unidades vinculadas.";"Fundamento Legal: Lei n  8.666/93, Lei n       10.520/02, Decreto 5.450/05 e Decreto n 7892/13";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511180";"GERENCIA EXECUTIVA RECIFE";"11/04/2019";"26/04/2019";"11/04/2019";"30/08/2019";"10210196000100";"DISTRISUPRI DISTRIBUIDORA E COMERCIO LTDA";"38000,0000";"38000,0000";"000052018";"510677";"SUPERINTENDENCIA REGIONAL NORDESTE";"-99";"Pregão - Registro de Preço"
"122019";"Objeto: É a aquisição de Gás liquefeito de petróleo - GLP, gás engarrafado em botijão P13 (recipientes não inclusos - fornecimento mediante troca) da sede da 10ª SRPRF/BA, em Salvador-BA, conforme especificações e quantitativos estabelecidos no Projeto Básico.";"Fundamento Legal: Lei 8.666/93";"Dispensa de Licitação";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200114";"SUPERINTENDENCIA DA PRF NA BAHIA";"05/04/2019";"08/04/2019";"05/04/2019";"05/04/2020";"05463921000104";"PONTUAL DISTRIBUIDORA DE GLP LTDA-- ME";"1050,0000";"1050,0000";"000112019";"200114";"SUPERINTENDENCIA DA PRF NA BAHIA";"6";"Dispensa de Licitação"
"22019";"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS COM FORNECIMENTO DE ENÉRGIA ELÉTRICA, TRANSFORMADORES MATÉRIAIS E PEÇAS, REFERENTE AOS CONTRATOS 002/2019 UNIDADE CONSUMIDORA 12072000, E CONTRATO 003/2019 UNIDADE CONSUMIDORA 15658363.";"";"Dispensa de Licitação";"Não se aplica";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130080";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/GO";"01/04/2019";"23/04/2019";"01/04/2019";"31/03/2024";"01543032000104";"CELG DISTRIBUICAO S.A. - CELG D";"192984,0000";"252113,6300";"000022019";"130080";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/GO";"6";"Dispensa de Licitação"
"742018";"Objeto: Aquisição de ventiladores pulmonares   para o Hu Univasf";"Fundamento Legal: Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"17/12/2018";"25/04/2019";"17/12/2018";"17/12/2019";"23813386000156";"GDB COMERCIO E SERVICOS LTDA";"184197,0000";"184197,0000";"000012018";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"-99";"Pregão - Registro de Preço"
"902019";"Objeto: Aquisição de material de consumo para atender a GEXVIT/INSS/ES";"Fundamento Legal: Lei nº8666/93 e Lei nº10520/02";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510350";"GERENCIA EXECUTIVA VITORIA";"18/02/2019";"12/04/2019";"18/02/2019";"18/02/2020";"18641075000117";"LICITARE PRODUTOS, MATERIAIS E SERVICOS LTDA";"316,2000";"316,2000";"000012018";"512006";"COORDENACAO DE ORCAMENTO E FINANCAS";"-99";"Pregão - Registro de Preço"
"22019";"Objeto: Aquisição de material de consumo diversos(1.500 kilos de café torrado e moído pacaembu)";"Fundamento Legal: Lei n  10.520/02, e LC n  123/06, e Lei n  8.666/93";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511180";"GERENCIA EXECUTIVA RECIFE";"27/03/2019";"09/04/2019";"27/03/2019";"27/06/2019";"72861461000160";"MASSIMO ZANETTI BEVERAGE BRASIL LTDA";"21225,0000";"21225,0000";"000042018";"511180";"GERENCIA EXECUTIVA RECIFE";"-99";"Pregão - Registro de Preço"
