"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"292014";"Objeto: Fornecimento de solução integrada de Hosting dedicado com alta disponibilidade e serviço de link de comunicação de dados e acesso à internet para a SUFRAMA em cada um dos estados onde atua, conforme projeto básico, instrumento ao qual as partes ficam vinculadas, por um período de até 80 (oitenta) dias improrrogáveis, contados a partir da assinatura.";"Fundamento Legal: Art. 24, IV da Lei nº 8.666/93, de 21 de junho de 1993.";"Dispensa de Licitação";"Publicado";"25000";"Ministério da Economia";"20603";"Superintendência da Zona Franca de Manaus";"193028";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM";"26/09/2014";"03/10/2014";"26/09/2014";"14/12/2014";"04153540000166";"FUCAPI FUND CENTRO DE ANALISE PESQ E INOV TECNOLOGICA";"8893820,9900";"8893820,9900";"000222014";"193028";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM";"6";"Dispensa de Licitação"
"72014";"Objeto: Contratação de empresa especializada para a prestação de serviços de impressão (outsourcing), com fornecimento de equipamentos, sistema de gerenciamento de impressões efetivamente realizadas, manutenção preventiva e coretiva dos equipamentos com substituição de peças, componentes e materiais utilizados na manutenção e fornecimento de insumos originais, exceto papel, para o campus Crateús.";"Fundamento Legal: Artigo 54 ao 80 da lei 8666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26405";"Instituto Federal do Ceará";"158324";"CAMPUS CRATEUS/IFCE";"19/08/2014";"06/10/2014";"19/08/2014";"18/08/2015";"41057324000143";"DATA VOICE COMERCIO E SERVICOS LTDA";"14880,0000";"74400,0000";"000092014";"158319";"CAMPUS MARACANAU/IFCE";"-99";"Pregão - Registro de Preço"
"822014";"Objeto: Aquisição de material de consumo do tipo expediente, conforme especificações e quantitativos estabelecidos no Termo de Referência, anexo I do edital do pregão eletrônico nº 04/2014, com a finalidade de atender às necessidades da Gerência Executiva do INSS em São Paulo Sul e demais unidades a ela vinculadas.";"Fundamento Legal: Lei 10.520/02 e Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511339";"GERENCIA EXECUTIVA SAO PAULO-SUL";"22/10/2014";"27/10/2014";"22/10/2014";"31/12/2014";"07695213000124";"FACILITY DESCARTAVEIS E EMBALAGENS LTDA";"2260,0000";"2260,0000";"000042014";"511339";"GERENCIA EXECUTIVA SAO PAULO-SUL";"-99";"Pregão - Registro de Preço"
"92014";"Objeto: Contratação de serviços de fornecimento de água e coleta de esgotos para atendimento à Superintendência de Minas Gerais e Unidades Descentralizadas de Lavras e Montes Claros.";"Fundamento Legal: Lei 8.666/93, art.25, incisos I, II e III e caput.";"Inexigibilidade de Licitação";"Publicado";"44000";"Ministério do Meio Ambiente";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193111";"IBAMA - SUPERINTENDENCIA DE MINAS GERAIS/MG";"14/10/2013";"22/10/2014";"14/10/2014";"";"17281106000103";"COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG";"84000,0000";"84000,0000";"000472014";"193111";"IBAMA - SUPERINTENDENCIA DE MINAS GERAIS/MG";"7";"Inexigibilidade de Licitação"
"262014";"Objeto: Fabricação e instalação de sistema de alimentação e extração do Tiro 105 (HESH) TP-T; projeto e instalação do sistema de controlee u nidade hidráulica, complementos da máquina de engastar.";"Fundamento Legal: Art. 61, da Lei 8.666/93.";"Dispensa de Licitação";"Publicado";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"01/10/2014";"23/10/2014";"01/10/2014";"30/09/2015";"21562426000109";"INDUSTRIA E COMERCIO LUSAR LTDA - EPP";"192000,0000";"192000,0000";"001742014";"168006";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF";"6";"Dispensa de Licitação"
"672014";"Objeto: A prestação de serviços de produção de logotipos para cursos da Universidade Aberta do Brasil (UAB) da Fundação Universidade Federal do ABC - UFABC.";"Fundamento Legal: Leis nº 8666/93, 10520/02,LC nº 123/06, Decretos nº 3555/00, 3722/01, 5450/05,  e 6204/07, IN nº02/08 e 03/09.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"14/10/2014";"22/10/2014";"22/10/2014";"31/12/2014";"08783106000110";"AKS SERVICOS DE COMUNICACAO LTDA.";"3200,0000";"3200,0000";"001242014";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"5";"Pregão"
"511362014";"Objeto: Treinamento no Curso ' Gestão e Fiscalização Trabalhista e Previdenciaria nos Contratos da Administração Pública'";"Lei 8.666/93, Artigo 24 , Inciso 02";"Sem Informação";"Fechado";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"179087";"BANCO CENTRAL DO BRASIL";"02/10/2014";"03/10/2014";"23/10/2014";"24/10/2014";"10825457000199";"IOC CAPACITACAO LTDA";"4580,0000";"4580,0000";"-2";"";"";"";""
"834872014";"OBJETO: Constitui objeto deste contrato o fornecimento de lanches com serviço de entrega, em atendimento a superintendencia de geração hidraulica-OGH.";"Fundamento Legal: Lei 10520/2002 e Lei 8666/93";"Sem Informação";"Fechado";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTENDÊNCIA DE GERAÇÃO HIDRÁULICA - OGH";"01/10/2014";"07/10/2014";"01/10/2014";"30/12/2015";"06232527000128";"ZILDETE MARIA DE OLIVEIRA";"143625,0000";"143625,0000";"-2";"";"";"";""
"512582014";"Objeto: Curso AngularJS";"Lei 8.666/93, Artigo 25 , Inciso 02";"Sem Informação";"Fechado";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"179087";"BANCO CENTRAL DO BRASIL";"06/11/2014";"23/10/2014";"12/11/2014";"14/11/2014";"10263311000105";"CONTRATADO : AGILE CODE ENGINEERING TECNOLOGIA-LTDA - ME";"15800,0000";"15800,0000";"-2";"";"";"";""
"936122013";"OBJETO: Aquisição de óleo";"Fundamento Legal: 8666/93";"Sem Informação";"Pendente";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925039";"AMAZONAS DISTRIBUIDORA DE ENERGIA S/A";"30/09/2014";"07/10/2014";"30/09/2014";"28/01/2015";"10840215000174";"MONASSA COMERCIO DE LUBRIFICANTES EIRELI";"72787,0600";"72787,0600";"-2";"";"";"";""
