"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"192020";"Objeto: INSUMOS PARA OBRAS - CONCRETO USINADO";"Fundamento Legal: LEI 8.666/93";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160348";"5 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"13/05/2020";"16/07/2020";"13/05/2020";"13/05/2021";"08666201000134";"MADECON ENGENHARIA E PARTICIPACOES LTDA";"63547,1800";"63547,1800";"000172019";"160348";"5 BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço"
"92020";"Objeto: Contratação de Processadores de Fala para o HUB para reposição dos obsoletos ou extraviados.";"Fundamento Legal: Lei 13.303/2016";"Inexigibilidade de Licitação";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155009";"HOSPITAL UNIVERSITARIO DE BRASILIA";"02/07/2020";"06/07/2020";"02/07/2020";"01/07/2021";"01035382000151";"ATOMED PRODUTOS MEDICOS E DE AUXILIO HUMANO LTDA";"79916,6500";"79916,6500";"236832020";"155009";"HOSPITAL UNIVERSITARIO DE BRASILIA";"7";"Inexigibilidade de Licitação"
"92020";"Objeto: Contratação de Construção do Bloco Didático do IFPR Campus Avançado Arapongas, conforme descrito na cláusula primeira do termo de contrato";"Fundamento Legal: lei 8.666/93";"Tomada de Preços";"Publicado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"154699";"INST. FED. DO PARANA/CAMPUS LONDRINA";"13/07/2020";"30/07/2020";"15/07/2020";"15/03/2022";"24216694000167";"D A C PONTES EIRELI";"1588614,3900";"1588614,3900";"000012020";"154699";"INST. FED. DO PARANA/CAMPUS LONDRINA";"2";"Tomada de Preços"
"1412020";"Objeto: PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA MÉDICO HOSPITALAR AOS USUÁRIOS DO FUSEX/SAMMED/PASS";"Fundamento Legal: ART 25 DA LEI 8.666/93";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"01/07/2020";"31/07/2020";"01/07/2020";"30/06/2023";"02091360000171";"MEDICINA NUCLEAR MEDPHOTON LTDA.";"300000,0000";"79200,0000";"000022020";"160130";"36º BATALHAO DE INFANTARIA MECANIZADO";"7";"Inexigibilidade de Licitação"
"362020";"Objeto: Contratação de empresa especializada em serviços de manutenção com fornecimento de peças para o IFRS Campus Erechim";"Fundamento Legal: Lei 8666/93 e Lei 10520/02";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26419";"Instituto Federal do Rio Grande do Sul";"158325";"INST.FED.DO RS/CAMPUS ERECHIM";"16/06/2020";"17/07/2020";"01/07/2020";"01/07/2021";"05684135000137";"VITRINE AMBIENTES PARA ESCRITORIO LTDA";"55036,8000";"55036,8000";"000332019";"158325";"INST.FED.DO RS/CAMPUS ERECHIM";"-99";"Pregão - Registro de Preço"
"252020";"Objeto: Serviço de manutenção de bens imóveis (pintura do Salão de Provas da EsFCEx/CMS)";"Fundamento Legal: . Único do Art. 61 da Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160525";"ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO";"15/07/2020";"28/07/2020";"15/07/2020";"15/07/2021";"20852647000159";"ORRICO OLIVEIRA ENGENHARIA LTDA";"4166,0000";"4166,0000";"000062019";"160036";"COMANDO DA 6ª REGIAO MILITAR";"-99";"Pregão - Registro de Preço"
"202020";"Objeto: Contratação de serviços continuados de impressão corporativa (Outourcing de impressão).";"Fundamento Legal: Lei 13.303/2016";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"30/06/2020";"07/07/2020";"06/08/2020";"06/08/2024";"83483230000186";"SELBETTI TECNOLOGIA S.A.";"771664,7000";"771664,7000";"000042020";"155007";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"-99";"Pregão - Registro de Preço"
"22020";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL PESSOAL (SMP), A SER EXECUTADO DE FORMA CONTÍNUA, COM CESSÃO DE APARELHOS CELULARES (SMARTPHONES) EM REGIME DE COMODATO, MEDIANTE O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, PARA ATENDER AS ORGANIZAÇÕES MILITARES SITUADAS NAS CIDADES DO RIO DE JANEIRO E NITERÓI-RJ, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO, ESPECIFICADOS NOS ITENS 1 A 14 DO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DE PREGÃO Nº 01/2019.";"Fundamento Legal: ART. 24 INCISO VIII DA LEI 8666/93.";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160287";"BIBLIOTECA DO EXERCITO";"15/05/2020";"06/07/2020";"15/05/2020";"14/05/2022";"02558157000162";"TELEFONICA BRASIL S.A.";"16842,7200";"879944,8800";"000012019";"160244";"COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE";"-99";"Pregão - Registro de Preço"
"32020";"Objeto: AQUISIÇÃO DE EQUIPAMENTO DE VIDEO CONFERÊNCIA.";"Fundamento Legal: DECRETO Nº7892/2013.";"Pregão - Registro de Preço";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"53202";"Superintendência do Desenvolvimento da Amazôn";"533013";"SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA";"02/07/2020";"03/07/2020";"02/07/2020";"30/10/2020";"23518065000129";"XP ON CONSULTORIA LTDA";"30200,0000";"30200,0000";"000132019";"533013";"SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA";"-99";"Pregão - Registro de Preço"
"52020";"Objeto: O PRESENTE CONTRATO TEM POR OBJETO A EXECUÇÃO DAS ATIVIDADES DE APOIO LOGÍSTICO, ADMINISTRATIVO E GESTÃO FINANCEIRA DO  PROJETO INTITULADO 'PROCESSO DE FORMAÇÃO EM VIGILÂNCIA POPULAR EM SAÚDE AMBIENTAL'.";"Fundamento Legal: LEI Nº 8.666/93 C/C A LEI Nº 8.958/94 E DECRETO Nº 7.423/";"Dispensa de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254452";"GERENCIA REGIONAL DE BRASILIA";"10/07/2020";"14/07/2020";"10/07/2020";"10/07/2021";"02385669000174";"FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE";"200000,0000";"200000,0000";"000012020";"254452";"GERENCIA REGIONAL DE BRASILIA";"6";"Dispensa de Licitação"
