"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"16132018";"OBJETO: Lampadas a LED para uso interno";"Fundamento Legal: Lei 8666/93 e 10.520/2002";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910809";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"13/03/2018";"20/03/2018";"13/03/2018";"13/03/2019";"11178569000168";"LEDLUXE INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO EIRELI";"30990,0000";"30990,0000";"-2";"";"";"";""
"32018";"OBJETO: Aquisição de Calços Isoladores Especiais adaptados, para fixação de trilho TR-57 em dormente monobloco de concreto protendido para trilho UIC 60E2, usados na montagem da superestrutura da via do lote de construção 5S da Extensão Sul da Ferrovia Norte-Sul,";"Fundamento Legal: Lei 10520/02 8666/93";"Sem Informação";"Rescindido";"39000";"Ministério da Infraestrutura";"29209";"VALEC Engenharia, Construções e Ferrovias S.A";"275075";"VALEC ENGENHARIA CONSTRUCOES E FERROVIAS S.A.";"28/02/2018";"14/03/2018";"28/02/2018";"28/11/2018";"60775293000100";"PANDROL INDUSTRIA E SOLUCOES FERROVIARIAS LTDA";"1463730,0000";"1463730,0000";"-2";"";"";"";""
"162017";"Objeto: Aquisição de livros.";"Fundamento Legal: Lei 8.666/93 e alterações";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26410";"Instituto Federal do Norte de Minas Gerais";"158377";"INST.FED.DO NORTE DE MG/CAMPUS SALINAS";"15/12/2017";"05/03/2018";"15/12/2017";"14/12/2018";"13057768000143";"TERRITORIO DO LIVRO COMERCIO DE LIVROS LTDA.";"59500,0000";"59500,0000";"000022017";"158377";"INST.FED.DO NORTE DE MG/CAMPUS SALINAS";"-99";"Pregão - Registro de Preço"
"852017";"Objeto: Contratação de empresa para prestação de serviços postais de encomendas, mala direta e e-cartas da Agência Nacional de Águas - ANA, conforme condições, especificações e exigências estabelecidas no termo de referência";"Fundamento Legal: Lei nº 8.666/1993";"Dispensa de Licitação";"Publicado";"53000";"Ministério do Desenvolvimento Regional";"44205";"Agência Nacional de Águas";"443001";"AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO";"29/12/2017";"05/03/2018";"04/01/2018";"04/01/2019";"34028316000707";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"83000,0000";"166000,0000";"000312017";"443001";"AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO";"6";"Dispensa de Licitação"
"22018";"Objeto: Aquisição de veículos policiais caracterizados e descaracterizados, visando suprir a demanda do DPRF e suas Unidades desconcentradas.";"Fundamento Legal: Lei 8.666/93, Lei 10.520/02, Decreto 2.271/97.";"Pregão - Registro de Preço";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200232";"SUPERINTENDENCIA DA PRF EM RORAIMA";"09/02/2018";"19/03/2018";"19/02/2018";"19/11/2018";"54305743001170";"HPE AUTOMOTORES DO BRASIL LTDA";"468000,0000";"468000,0000";"000112017";"200109";"POLICIA RODOVIARIA FEDERAL";"-99";"Pregão - Registro de Preço"
"22018";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM LIMPEZA, TRATAMENTO, HIGIENIZAÇÃO, MANUTENÇÃOE CONSERVAÇÃO DA PISCINA DO COMPLEXO ESPORTIVODO CAMPUS REALENGO II DO COLÉGIO PEDRO II.";"Fundamento Legal: LEI 8.666/93, LEI 10.520/02, DECRETO 7.892 DE 23/01/13, D";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"155627";"COLEGIO PEDRO II - CAMPUS REALENGO II";"12/03/2018";"14/03/2018";"12/03/2018";"12/03/2022";"05389181000103";"BIO-SERVICE PROPOSTAS AMBIENTAIS LTDA";"72000,0000";"72000,0000";"000042017";"155627";"COLEGIO PEDRO II - CAMPUS REALENGO II";"-99";"Pregão - Registro de Preço"
"12018";"Objeto: PRESTAÇÃO DE SERVIÇOS DE TELEFONIA FIXA COMUTADA DE LONGA DISTANCIA NACIONAL, INTRA-REGIONAL E INTER-REGIONAL PARA CHAMADAS FIXO-FIXO E FIXO-MÓVEL.";"";"Pregão";"Não se aplica";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130062";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MS";"15/02/2018";"06/03/2018";"15/02/2018";"15/02/2021";"76535764000143";"OI S.A. - EM RECUPERACAO JUDICIAL";"6890,0000";"7581,6300";"000012018";"130062";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MS";"5";"Pregão"
"22018";"Objeto: PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, E O FORNECIMENTO DE TODASE QUAISQUER PEÇAS DESGASTADAS E/OU DANIFICADASNECESSÁRIAS PARA O PERFEITO FUNCIONAMENTO DE 6(SEIS) ELEVADORES SOCIAIS, DA MARCA ATLAS.";"";"Pregão";"Não se aplica";"39000";"Ministério da Infraestrutura";"39000";"Ministério da Infraestrutura - Unidades com v";"390004";"SUBSECRETARIA PLAN.,ORC.E ADM.-ADMINISTRATIVO";"13/03/2018";"19/03/2018";"13/03/2018";"13/03/2022";"10629386000159";"OVER ELEVADORES EIRELI";"81349,9200";"84514,6800";"000032018";"390004";"SUBSECRETARIA PLAN.,ORC.E ADM.-ADMINISTRATIVO";"5";"Pregão"
"12018";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO E UTILIZAÇÃO DO SERVIÇO PUBLICO DE ENERGIA ELÉTRICA, EM PROVEITO DA SFA-MT.";"";"Inexigibilidade de Licitação";"Não se aplica";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130077";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MT";"20/02/2018";"21/03/2018";"20/02/2018";"11/02/2023";"03467321000199";"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.";"248652,1800";"248652,1800";"000032018";"130077";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MT";"7";"Inexigibilidade de Licitação"
"12018";"Objeto: Serviços de locação de equipamento  -  simulador da aeronave Airbus Helicopters AS 350B (H-50).";"Fundamento Legal: LEI 8.666/93";"Inexigibilidade de Licitação";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"05/03/2018";"13/03/2018";"05/03/2018";"04/03/2019";"03538995000137";"CAE SOUTH AMERICA FLIGHT TRAINING DO BRASIL LTDA";"191250,0000";"191250,0000";"000132017";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"7";"Inexigibilidade de Licitação"
