"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"222019";"Objeto: CONTRATAÇÃO DA FUNTEF-PR PARA APOIO A GESTÃO ADMINISTRATIVA, FINANCEIRA E OPERACIONAL DAS ATIVIDADES DE EXTENSÃO DE CURTA DURAÇÃO A SEREMREALIZADAS PELOS CAMPUS CURITIBA DA UTFPR";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"154358";"UTFPR - CAMPUS CURITIBA";"07/06/2019";"12/06/2019";"07/06/2019";"06/12/2022";"02032297000100";"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGIC";"171000,0000";"171000,0000";"000042019";"154358";"UTFPR - CAMPUS CURITIBA";"6";"Dispensa de Licitação"
"19242019";"Objeto: Aquisicao de agua mineral para atendimento das necessidades da regional de operacao do tocantins - otlt";"Dec. 7.892/13";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910809";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"19/06/2019";"19/06/2019";"19/06/2019";"19/06/2020";"20789197000105";"BRISA CORP EIRELI";"19122,0000";"19122,0000";"-2";"";"";"";""
"72019";"Objeto: AQUISIÇÃO DE LICENÇAS DE USO DOS SOFTWARES ADOBE CREATIVE CLOUD.";"";"Pregão";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"53207";"Superintendência de Desenvolvimento do Centro";"533018";"SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE";"27/06/2019";"28/06/2019";"27/06/2019";"26/06/2022";"04198254000117";"MCR SISTEMAS E CONSULTORIA LTDA";"42000,0000";"42000,0000";"000012019";"533018";"SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE";"5";"Pregão"
"19152019";"Objeto: Serviços de supressão de vegetação nas faixas das linhas de transmissão conforme ata de registro de preços do pe-02-8-15688.";"Lei 10.520/2002, decreto 5.450/2005, lei 13.303/2016 e regulamento de licitação e contratos das empresas eletrobras.";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910809";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"04/06/2019";"04/06/2019";"04/06/2019";"04/11/2019";"10526109000110";"COR DA TERRA PAISAGISMO E TERRAPLENAGEM LTDA";"86592,0200";"86592,0200";"-2";"";"";"";""
"797172019";"Objeto: Prestação de Serviços de Supervisão, Avaliação de Riscos Elétricos, Vigia e Resgate em Espaços Confinados e em Altura";"Leio 13.303";"Sem Informação";"Fechado";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"05/06/2019";"10/06/2019";"24/06/2019";"24/06/2020";"20609157000126";"CONTRATADO : EXECUTAR ALPINISMO INDUSTRIAL LTDA";"810500,0000";"810500,0000";"-2";"";"";"";""
"1872019";"Objeto: Aquisição de itens da marca Eppendorf.";"Fundamento Legal: Art 25/I da Lei 8.666/93";"Inexigibilidade de Licitação";"Publicado";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"31/05/2019";"17/06/2019";"31/05/2019";"31/12/2019";"03010937000136";"EPPENDORF DO BRASIL LTDA";"396682,1600";"396682,1600";"001182019";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"7";"Inexigibilidade de Licitação"
"42019";"Objeto: Prestação de serviço contínuo de operação, manutenção preventiva e corretiva da estação de tratamento de efluentes - ETE, instalada no Complexo Fazendário de Manaus.";"Fundamento Legal: Lei 8.666/93; Lei 10.520/2002;IN SEGES 05/2017.";"Pregão";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170209";"DELEGACIA DA RFB EM MANAUS";"12/06/2019";"14/06/2019";"12/06/2019";"11/06/2020";"05854048000180";"SANAR INDUSTRIA, SERVICOS E COMERCIO DE PRODUTOS AMBIENTAIS EIRELI";"54293,7500";"108587,5000";"000032019";"170209";"DELEGACIA DA RFB EM MANAUS";"5";"Pregão"
"252019";"Objeto: Contratação de empresa especializada em transporte terrestre intermunicipal, visando atender necessidades do campus Divinópolis do Cefet-mg na realização dos jogos intercampi.";"Fundamento Legal: Lei 8666/93";"Pregão";"Publicado";"26000";"Ministério da Educação";"26257";"Centro Federal de Educação Tecnológica de Min";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"31/05/2019";"07/06/2019";"31/05/2019";"30/07/2019";"06071701000106";"AMAV'S TURISMO LTDA";"43890,6000";"43890,6000";"000142019";"153015";"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"5";"Pregão"
"92019";"Objeto: Adequação da 2ª Enfermaria do Hospital de Guarnição de Bagé (H Gu Ba), situado em Bagé- RS.";"Fundamento Legal: Art.61, Pár. Único da Lei nº8666/93.";"Tomada de Preços";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160396";"COMISSAO REGIONAL DE OBRAS/3";"24/06/2019";"26/06/2019";"24/06/2019";"11/02/2020";"13430815000152";"CONSTRUTORA COSTAMAR LTDA.";"706623,7900";"797168,5700";"000042019";"160396";"COMISSAO REGIONAL DE OBRAS/3";"2";"Tomada de Preços"
"102019";"Objeto: Fornecimento de água mineral sem gás acondicionada em galões de 20 litros com invólucro e lacre de segurança devidamente aprovados pelo órgão de controle e fiscalização, rótulo conforme Portaria DNPM n. 470/99, para uso em bebedouro elétrico. Galões fornecidos na forma de consignação, na modalidade de entrega fracionada na Agência da Receita Federal do Brasil em Nova Andradina/MS.";"Fundamento Legal: Lei n. 8.666/1993";"Dispensa de Licitação";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170388";"DELEGACIA DA RFB EM DOURADOS";"05/06/2019";"14/06/2019";"01/07/2019";"31/12/2019";"15063353000108";"S. N. DIAS";"445,0000";"445,0000";"000062019";"170388";"DELEGACIA DA RFB EM DOURADOS";"6";"Dispensa de Licitação"
"32019";"Objeto: Contratação de serviços de empresa especializada na disponibilização e operação de sistema informatizado e integrado de gestão de frota.";"Fundamento Legal: Lei nº 8666/1993";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26415";"Instituto Federal do Mato Grosso do Sul";"158454";"INST. FED. DO MS/CAMPUS TRES LAGOAS";"24/05/2019";"06/06/2019";"27/05/2019";"27/05/2020";"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"25326,0000";"25326,0000";"000022018";"155848";"INST.FED.DO MS/CAMPUS DOURADOS";"-99";"Pregão - Registro de Preço"
"192019";"Objeto: CREDENCIAMENTO DE ORGANIZAÇÃO CIVIL DESAÚDE (OCS) PARA PRESTAÇÃO DE SERVIÇOS EM FISIOTERAPIA, AOS BENEFICIÁRIOS DO FUNDO DE SAÚDE DOEXÉRCITO BRASILEIRO (SAMMED/PASS/FUSEX) E DEPENDENTES.";"Fundamento Legal: CONFORME ART 61 § UNICO DA   LEI N°8666/93";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160447";"1 BATALHAO FERROVIARIO";"31/05/2019";"14/06/2019";"31/05/2019";"30/05/2021";"13915758000100";"INSTITUTO DE FISIOTERAPIA MARINIZE SENN LTDA";"30000,0000";"30000,0000";"000192019";"160447";"1 BATALHAO FERROVIARIO";"7";"Inexigibilidade de Licitação"
"262019";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE FUNERÁRIA, COM O FORNECIMENTO DE URNAS MORTUÁRIAS E DEMAIS MATERIAIS E SERVIÇOS CONSTANTES NESTE INSTRUMENTO, BEM COMO TRANSLADO EM VEÍCULO APROPRIADO, A FIM DE ATENDER AS OCORRÊNCIAS DE ÓBITOS DEINDÍGENAS NO ÂMBITO DO DSEI XAVANTE/SESAI/MS.";"Fundamento Legal: ART. 61 DA LEI 8.666/1993.";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"06/06/2019";"26/06/2019";"07/06/2019";"07/06/2021";"03279449000129";"I DUARTE DA SILVA LTDA";"481352,6200";"467749,7300";"000062019";"257040";"DISTRITO SANIT.ESP.INDIGENA - XAVANTE";"5";"Pregão"
"2472019";"Objeto: Aquisição de obras literárias para atendimento ao Programa Nacional do Livro Didático - PNLD LITERÁRIO 2018.";"Fundamento Legal: Lei 8.666/93";"Inexigibilidade de Licitação";"Publicado";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educação";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"03/06/2019";"05/06/2019";"03/06/2019";"28/05/2020";"08652668000125";"EDELBRA EDITORA LTDA";"1008230,3800";"1087059,1500";"001052019";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"7";"Inexigibilidade de Licitação"
"362019";"Objeto: CONTRATAÇÃO DE EMPRESA PARA SOB DEMANDAPRESTAR SERVIÇOS COMUNS DE ENGENHARIA COM FORNECIMENTO DE PEÇAS, EQUIPAMENTOS, MATERIAIS E MÃODE-OBRA, NA FORMA ESTABELECIDA NAS PLANILHA DESERVIÇOS E INSUMOS DIVERSOS DESCRITOS NO SNPCE INDICES DA CONSTRUÇÃO CIVIL, DORAVANTE DENOMINADA SINAPI, NAS EDIFICAÇÕES SOB RESPONSABILIDADE DA PMB (ADM 115)";"Fundamento Legal: PARÁGRAFO ÚNICO DO ARTIGO 61 DA LEI 8666/93.";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160082";"PREFEITURA MILITAR DE BRASILIA";"31/05/2019";"07/06/2019";"31/05/2019";"30/05/2020";"02781246000173";"CONSTRUTORA AZAMBUJA EIRELI";"199988,7000";"199988,7000";"000052018";"160082";"PREFEITURA MILITAR DE BRASILIA";"-99";"Pregão - Registro de Preço"
"592019";"Objeto: O objeto do presente instrumento é a contratação de empresa para prestação de serviços de manutenção corretiva e preventiva, com reposição de peças em equipamentos médico-hospitalares, de forma pontual, a fim de atender as demandas da EBSERH/HUOL-UFRN, que serão prestados nas condiçoes estabelecidas no Termo de Referência, anexo do Edital.";"Fundamento Legal: Lei n  13.303/16, do Decreto n  8.945/16, do Decreto n  2.271/97, do Regulamento de Licitações e Contratos da Ebserh.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"21/06/2019";"25/06/2019";"21/06/2019";"21/06/2020";"33250713000243";"H STRATTNER E CIA LTDA";"10800,0000";"10800,0000";"000472018";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"5";"Pregão"
"182019";"Objeto: AQUISIÇÃO DE MANTA GEOTÊXTIL.";"Fundamento Legal: PARÁGRAFO ÚNICO DO ARTIGO 61 DA LEI 8.666/93.";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"06/06/2019";"18/06/2019";"06/06/2019";"06/06/2020";"06085483000150";"SPAZIO COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA";"3145,7000";"3145,7000";"000092019";"160106";"2 BATALHAO FERROVIARIO";"-99";"Pregão - Registro de Preço"
"272019";"OBJETO: Meira e Pontes Médicos Associados LTDA.Serviços de Otorrinolaringologista, Dermatologista, e Cirurgião de Cabeça e Pescoço, atividades de atendimentos a urgências, atividade médicaambulatorial com recursos para realização de procedimentos cirúrgicos.";"Fundamento Legal: Art25 da Lei 8666/1993";"Sem Informação";"Fechado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"783330";"CAPITANIA DOS PORTOS DA PARAIBA";"12/06/2019";"13/06/2019";"12/06/2019";"12/06/2020";"10574074000195";"MEIRA & PONTES MEDICOS ASSOCIADOS LTDA";"2300,0000";"2300,0000";"-2";"";"";"";""
