"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"472017";"Objeto: Adaptação nos blocos de laboratório 01, 02, no Campus Helvidio Nunes de Barros, em Picos/PI.";"Fundamento Legal: Lei 8.666 de 1993 e suas alterações posteriores e legislação correlata.";"Convite";"Publicado";"26000";"Ministério da Educação";"26279";"Fundação Universidade Federal do Piauí";"154048";"FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"23/10/2017";"14/11/2017";"01/11/2017";"14/04/2018";"03936360000198";"CWC CONSTRUTORA EIRELI";"104056,0400";"115077,9700";"000012017";"154048";"FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI";"1";"Convite"
"2482017";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADAPARA PRESTAÇÃO DE SERVIÇOS DE INSPEÇÃO ECONSULTORIA TÉCNICA DE VASOS DE PRESSÃOPERTENCENTES E INSTALADOS NO HU/UFSC.";"Fundamento Legal: LEI 8666/93.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155913";"HOSPITAL UNIVERSITARIO DA UFSC";"10/10/2017";"17/11/2017";"10/10/2017";"10/10/2020";"75309237000158";"RUGGERI & PIVA LTDA";"354988,8500";"354988,8500";"001462017";"150232";"HOSPITAL UNIVERSITARIO - UFSC";"-99";"Pregão - Registro de Preço"
"112017";"Objeto: Serviço de fretamento de ônibus com motorista";"Fundamento Legal: Parágrafo único do Art. 61 da Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160123";"14 GRUPO DE ARTILHARIA DE CAMPANHA";"01/11/2017";"10/11/2017";"01/11/2017";"28/06/2018";"18087315000183";"AAVA LOCACOES E TRANSPORTES LTDA";"280000,0000";"280000,0000";"000122017";"160123";"14 GRUPO DE ARTILHARIA DE CAMPANHA";"-99";"Pregão - Registro de Preço"
"322017";"Objeto: Contratação de serviços de             monitoramento remoto das centrais de alarme de vigilância eletrônica e de vistoria de pronta  resposta.";"Fundamento Legal: Lei nº 10.520/02 e Lei nº    8.666/93 e alterações.";"Pregão";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510890";"GERENCIA EXECUTIVA PORTO ALEGRE";"10/11/2017";"13/11/2017";"26/11/2017";"26/11/2018";"08940091000157";"ROTA SMART MONITORAMENTO LTDA";"69598,8000";"728010,7200";"000022017";"510890";"GERENCIA EXECUTIVA PORTO ALEGRE";"5";"Pregão"
"92017";"Objeto: Adesao à ata de registro de preco 01/2016 realizada pela UASG 160006 visando a contratacao de empresa para fornecimento de cadeiras para UAAF 4 e ICMBio Sede em Brasilia-DF, conforme Termo de referencia.";"Fundamento Legal: lei 8666";"Pregão - Registro de Preço";"Publicado";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443043";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"22/09/2017";"21/11/2017";"22/09/2017";"22/12/2017";"09211711000180";"CENTRAL MOVEIS PARA ESCRITORIO LTDA";"79450,0000";"79450,0000";"000022016";"160006";"1 BATALHAO DE INFANTARIA DE SELVA(AEROMOVEL)";"-99";"Pregão - Registro de Preço"
"52017";"Objeto: Serviços de ministrar oficinas  duranteo IV Workshop do Modo de Fazer Viola de Cocho.";"Fundamento Legal: Lei 8666/93";"Dispensa de Licitação";"Publicado";"54000";"Ministério do Turismo";"20411";"Instituto do Patrimônio Histórico e Artístico";"343034";"SUPERINTENDENCIA DO IPHAN M.G.DO SUL,IPHAN-MS";"31/10/2017";"06/11/2017";"31/10/2017";"30/01/2018";"10819150134";"VITALINO SOARES PINTO";"5199,5000";"5199,5000";"000032017";"343034";"SUPERINTENDENCIA DO IPHAN M.G.DO SUL,IPHAN-MS";"6";"Dispensa de Licitação"
"122017";"Objeto: CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS NO CAMPUS SERA TALHADA.";"Fundamento Legal: LEIS Nº 8.666/93 E 10.520/02.";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158741";"IF SERTAO PE CAMPUS SERRA TALHADA";"16/11/2017";"21/11/2017";"16/11/2017";"15/11/2019";"03822268000105";"P SERVICOS AUXILIARES A EMPRESAS EIRELI";"34773,2400";"34773,2400";"000032017";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"-99";"Pregão - Registro de Preço"
"282017";"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOSDE VIGILÂNCIA ELETRÔNICA COM MONITORAMENTO,INSTALAÇÃO DE TODO O EQUIPAMENTO PERTINENTE ENECESSÁRIO E MONITORAMENTO 24 (VINTE E QUATRO)HORAS ININTERRUPTAS EM TODOS OS DIAS DO MÊS,INCLUSIVE SÁBADOS, DOMINGOS E FERIADOS, NASINSTALAÇÕES DO IBGE EM ARAPONGAS E TELÊMACOBORBA/PR, NO PERÍODO DE 01/12/2017 A01/12/2018.";"Fundamento Legal: PREGÃO ELETRÔNICO -          LEI 8.666/93; LEI 10.520/02";"Pregão";"Não se aplica";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"27/11/2017";"30/11/2017";"01/12/2017";"01/12/2022";"04514651000150";"INVIOLAVEL CIANORTE LTDA";"16569,8400";"20024,6400";"000092017";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"5";"Pregão"
"412017";"Objeto: Contratação de serviço telefônico de discagem direta gratuita -DDG, na modalidade 0800, no sistema de tarifação reversa, para chamadas oriundas de terminais fixos e moveis (locais e longas distâncias) direcionadas às dependências da central de relacionamento da ANS, no rio de janeiro.";"Fundamento Legal: Lei 8666/93 e 10520/02";"Pregão";"Publicado";"36000";"Ministério da Saúde";"36213";"Agência Nacional de Saúde Suplementar";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"10/11/2017";"29/11/2017";"11/12/2017";"11/12/2018";"33000118000179";"TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL";"434277,0000";"1949504,7900";"000262017";"253003";"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"5";"Pregão"
"262017";"Objeto: Aquisição de sistema de Circuito Fechado de TV-CFTV, com respectiva instalação,para a Unidade operacional da PolÍcia Rodivíaria Federal em Milagres/BA.";"Fundamento Legal: lei 8.666/93";"Pregão";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200114";"SUPERINTENDENCIA DA PRF NA BAHIA";"17/11/2017";"21/11/2017";"17/11/2017";"17/11/2018";"19721072000156";"FOX ELETRONICA EIRELI";"7691,0000";"7691,0000";"000112017";"200114";"SUPERINTENDENCIA DA PRF NA BAHIA";"5";"Pregão"
"509902017";"Objeto: Contratação de empresa para a execução dos serviço de revisão e reparo no Sistema de Detecção e Alarme de Incêndio, com fornecimento de peças.";"Lei 8.666/93, Artigo 24 , Inciso 02";"Sem Informação";"Fechado";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"179087";"BANCO CENTRAL DO BRASIL";"08/11/2017";"16/11/2017";"08/11/2017";"08/12/2017";"05083335000134";"INTERATIVE TECNOLOGIA LTDA";"3024,0000";"3024,0000";"-2";"";"";"";""
"500632017";"OBJETO: Construção de pavimentação asfáltica da estrada vicinal entre a Rodovia AL 115 e o Povoado Mata Limpa, no Município de Lagoa da Canoa, na área de atuação da 5ª Superintendência Regional, no Estado de Alagoas.";"Fundamento Legal: LEI 8.666/93";"Sem Informação";"Rescindido";"53000";"Ministério do Desenvolvimento Regional";"22203";"Companhia de Desenvolvimento dos Vales do São";"195001";"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"07/11/2017";"09/11/2017";"07/11/2017";"07/11/2018";"41160680000198";"F . P . CONSTRUTORA  LTDA";"4013334,0200";"4013334,0200";"-2";"";"";"";""
"372017";"Objeto: Aquisição de Gêneros Alimentícios      (Quantitativo de Subsistência), visando atenderàs necessidades das Organizações Militares situadas na Área da 7ª Região Militar.";"Fundamento Legal: Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160194";"COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO";"27/09/2017";"16/11/2017";"27/09/2017";"26/09/2018";"15155318000119";"JPM JOAO PESSOA MERCANTIL EIRELI";"879247,7000";"879247,7000";"000102016";"160194";"COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO";"-99";"Pregão - Registro de Preço"
"222017";"Objeto: Impressão e montagem de caderno de provas.";"Fundamento Legal: Lei 8666/93, Lei 10.520/2002";"Pregão";"Publicado";"26000";"Ministério da Educação";"26350";"Fundação Universidade Federal da Grande Doura";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"01/11/2017";"07/11/2017";"01/11/2017";"31/10/2018";"73783649000108";"GRAFICA PRINT INDUSTRIA E EDITORA LTDA";"69063,0000";"69063,0000";"000462017";"154502";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"5";"Pregão"
"842017";"Objeto: Contrat. empr. p/ prest. serv. contínuos de manut. predit.,prevent.,corret.e extra manut.dos subsist. de elevad.e escadas rolantes do - sbsp, por acordo de nivel de serviço ( ans), com fornecimento de materiais técnicos sob demanda";"LEI 10520/2002, DECR.5450/2005, LEI 13303/2016, LEI 12846/2013";"Sem Informação";"Fechado";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTUÁRIA";"125072";"AEROPORTO DE SÃO PAULO - CONGONHAS - SBSP";"27/11/2017";"28/11/2017";"01/05/2018";"31/10/2020";"00028986014672";"ELEVADORES ATLAS SCHINDLER LTDA.";"2103162,4400";"2103162,4400";"-2";"";"";"";""
"202017";"Objeto: Aquisição de material de consumo (Colchete nº 08 e 15) para suprir as necessidades da Gerência Executiva do INSS em Barreiras-Ba e suas unidades vinculadas.";"Fundamento Legal: Lei 8.666/93 e 10.520/02.";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511669";"GERENCIA EXECUTIVA BARREIRAS";"08/11/2017";"22/11/2017";"08/11/2017";"07/11/2018";"07065674000113";"SALENAS CONFECCAO E MATERIAIS PARA ESCRITORIOS EIRELI";"1220,0000";"1220,0000";"000012017";"510677";"SUPERINTENDENCIA REGIONAL NORDESTE";"-99";"Pregão - Registro de Preço"
"62017";"Objeto: Contratação de serviço de agenciamento de transporte terrestre dos servidores, empregados e colaboradores a serviço dos órgãos da Administração Pública Federal - APF direta, por meio de táxi e por demanda, no âmbito do Distrito Federal - DF e entorno.";"Fundamento Legal: Lei 8666/93, Lei 10520/02, Decreto 7892/13.";"Pregão - Registro de Preço";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"201057";"CENTRAL DE COMPRAS E CONTRATACOES - CENTRAL";"26/10/2017";"06/11/2017";"27/10/2017";"26/10/2018";"24427002000120";"SHALOM TAXI SERVICOS DE AGENCIAMENTO E INTERMEDIACAO DE PAGAMENTO DE CORRIDAS DE";"7737000,0000";"7737000,0000";"000032016";"201057";"CENTRAL DE COMPRAS E CONTRATACOES - CENTRAL";"-99";"Pregão - Registro de Preço"
"232017";"OBJETO: Contratação de empresa especializada para fornecimento de seguro de vida   em  grupo eacidentes pessoais coletivos,  em  conformidadecom a norma interna e acordo coletivo de traba-lho vigente, para os empregados da CODERN lota-dos em NATAL e em AREIA BRANCA/RN.........................................................................................................................................................................................................................................................";"Fundamento Legal: LEI 8666/1993";"Sem Informação";"Fechado";"39000";"Ministério da Infraestrutura";"39000";"Ministério da Infraestrutura - Unidades com v";"399007";"COMPANHIA DOCAS DO RIO GRANDE DO NORTE";"09/10/2017";"03/11/2017";"09/10/2017";"08/10/2018";"92751213000173";"COMPANHIA DE SEGUROS PREVIDENCIA DO SUL";"219982,3200";"219982,3200";"-2";"";"";"";""
"508662017";"Objeto: Inscrição de 4 servidores no 20  Congresso Unidas";"Lei 8.666/93, Artigo 24 , Inciso 02";"Sem Informação";"Fechado";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"25201";"Banco Central do Brasil - Orçamento Fiscal e ";"179087";"BANCO CENTRAL DO BRASIL";"17/10/2017";"09/11/2017";"26/10/2017";"28/10/2017";"69275337000108";"UNIDAS - UNIAO NACIONAL DAS INSTITUICOES DE AUTOGESTAO EM SAUDE.";"5400,0000";"5400,0000";"-2";"";"";"";""
"72017";"Objeto: SERVIÇO DE PUBLICAÇÃO DE AVISOS E EXTRATOS DE LICITAÇÃO EM PERIÓDICO DE CIRCULAÇÃO LOCAL POR INTERMÉDIO DA EMPRESA BRASIL DE COMUNICAÇÃO S/A.";"Fundamento Legal: LEI Nº 8.666/93.";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160198";"7º DEPOSITO DE SUPRIMENTO";"03/11/2017";"06/11/2017";"03/11/2017";"02/11/2020";"09168704000142";"EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";"60000,0000";"60000,0000";"000012017";"160198";"7º DEPOSITO DE SUPRIMENTO";"7";"Inexigibilidade de Licitação"
"52017";"Objeto: Assistência médico-hospitalar /        domiciliar complementar de saúde / convênios.";"Fundamento Legal: Parágrafo único do artigo 61 da lei 8.666 de 21 de junho de 1993.";"Inexigibilidade de Licitação";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160524";"15 BATALHAO LOGISTICO";"06/04/2017";"10/11/2017";"06/04/2017";"05/04/2018";"11491540000131";"COOPERATIVA DOS CIRURGIOES CARDIOVASCULARES DO ESTADO DO PARANA - COOPCARDIO PR";"140000,0000";"140000,0000";"000042017";"160524";"15 BATALHAO LOGISTICO";"7";"Inexigibilidade de Licitação"
"40362017";"OBJETO: Readequação do pátio de lixiviação na Unidade de Concentrado de Urânio - URA em Caetité - BA. CT 4/17/036.";"Fundamento Legal: Lei 10.520/2002, Decreto 5.450/2005, PE GESUP.F 1.058/17.";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"20303";"Indústrias Nucleares do Brasil";"113206";"INDUSTRIAS NUCLEARES DO BRASIL S/A - INB";"21/11/2017";"23/11/2017";"21/11/2017";"19/06/2018";"22192546000124";"R&D MINERACAO E CONSTRUCAO LTDA";"1652059,8800";"2032092,8100";"-2";"";"";"";""
"52017";"Objeto: CONTRATAÇAO DE SERVIÇOS DE IMPLANTAÇAOE OPERAÇAO DE SISTEMA INFORMATIZADO E INTEGRADODE GESTAO DE FROTA DO IFPB CAMPUS GUARABIRA COM CONTROLE E AQUISIÇAO DE COMBUSTÍVEIS, LUBRIFICANTES, BORRACHARIA, PEÇAS E MANUTENÇAO PREVENTIVA E CORRETIVA";"Fundamento Legal: LEI 8666/93 LEI 10520/2002 IN02/2008";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26417";"Instituto Federal da Paraíba";"154868";"IFPB - CAMPUS GUARABIRA";"26/10/2017";"23/11/2017";"26/10/2017";"26/10/2022";"12039966000111";"LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI";"60700,0200";"60700,0000";"000042017";"158138";"IFPB - REITORIA";"-99";"Pregão - Registro de Preço"
"2942017";"Objeto: Aquisição de material permanente para atender os Laboratórios de Química do Campus Blumenau";"Fundamento Legal: Lei 8666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"20/11/2017";"28/11/2017";"20/11/2017";"19/11/2018";"07405722000175";"PRECILABO INSTRUMENTAL EIRELI";"24500,0000";"24500,0000";"002912017";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"-99";"Pregão - Registro de Preço"
"424392017";"OBJETO: Elaboração de planos diretores e estudos de viabilidade";"Fundamento Legal: Dispensável conforme artigo 24, inciso II da lei 8.666/93 modificada pela lei 9648 de 27/05/1998";"Sem Informação";"Fechado";"53000";"Ministério do Desenvolvimento Regional";"29205";"Empresa de Trens Urbanos de Porto Alegre";"275060";"EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"01/11/2017";"01/11/2017";"01/11/2017";"30/10/2018";"22226409000163";"NATIVIAIR TECNOLOGIA LTDA";"15830,0000";"15830,0000";"-2";"";"";"";""
