"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"462014";"Objeto: Especificações técnicas para fornecimento de Isoladores Tipo Disco   Vidro Temperado - LT 138 kV Santa Cruz   Palmares; LT 138 kV Santa Cruz   Jacarepaguá 1; e LT s 138 kV Zona Oeste.";"Lei 10520/2002  e  8666/1993, Art 65";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910811";"FURNAS CENTRAIS ELETRICAS S/A";"20/12/2013";"30/12/2013";"20/12/2013";"30/03/2016";"29722071000180";"SEDIVER ISOLADORES LTDA.";"256131,6000";"256131,6000";"-2";"";"";"";""
"22013";"Objeto: TERMO DE COMPROMISSO QUE ENTRE SI FAZEM LIGHT - SERVIÇOS DE ELETRICIDADE S.A E INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA  BIODIVERSIDADE - ICMBIO PARA FORNECIMENTO DE ENERGIA ELETRICA DEMANDA DO PARQUE NACIONAL DA TIJUCA";"Fundamento Legal: ART. 24 INCISO XXII DA LEI 8.666/93 E LEI 9074/95 E LEGIS";"Dispensa de Licitação";"Não se aplica";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443055";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"01/11/2013";"19/12/2013";"01/12/2013";"31/12/2099";"60444437000146";"LIGHT SERVICOS DE ELETRICIDADE S A";"124743,5300";"124743,5300";"000062013";"443055";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"6";"Dispensa de Licitação"
"752013";"Objeto: Aquisição de material de consumo - cola plástica branca.";"Fundamento Legal: Lei nº 8.666/1993.";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510670";"GERENCIA EXECUTIVA CURITIBA";"02/12/2013";"12/12/2013";"09/12/2013";"07/01/2014";"15089546000138";"UNICOPIAS - REPROGRAFIA E PAPELARIAS LTDA";"84,0000";"84,0000";"000042013";"510670";"GERENCIA EXECUTIVA CURITIBA";"-99";"Pregão - Registro de Preço"
"1422013";"Objeto: Contratação de empresa para a prestação de serviços de manutenção preventiva e corretiva no sistema de ventilação das isntalações do acelerador de partículas - Cíclotron da DPS da CNEN/IPEN.";"Fundamento Legal: Decreto 5450/2005";"Pregão";"Publicado";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"16/12/2013";"18/12/2013";"16/12/2013";"15/01/2014";"04982434000195";"C R CARLOTO PECAS E SERVICOS EIRELI";"67000,0000";"67000,0000";"001742013";"113202";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IPEN";"5";"Pregão"
"632013";"Objeto: Fornecimento e instalação de 12 (doze) móveis consoles operacionais para o novo Centro de Operações de Defesa Aéreo Espacial (CODA), no CONDABRA em Brasília-DF.";"Fundamento Legal: Lei nº 8.666/93.";"Dispensa de Licitação";"Publicado";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120127";"COMISSAO DE IMPLANT.DO SIST.DE CONTR.DO E AER";"18/12/2013";"19/12/2013";"19/12/2013";"17/07/2014";"11262624000101";"ATECH - NEGOCIOS EM TECNOLOGIAS S.A.";"614340,0000";"614340,0000";"000642013";"120127";"COMISSAO DE IMPLANT.DO SIST.DE CONTR.DO E AER";"6";"Dispensa de Licitação"
"2602013";"Objeto: O fornecimento e instalação de sistema de segurança eletrônica integrada, adjudicado no processo n.º 23104.004917/2013-43 - pregão 105/2013, do qual este é integrante.";"Fundamento Legal: Lei 8.666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"24/12/2013";"26/12/2013";"24/12/2013";"23/12/2014";"17023484000197";"3A SOLUCOES EM TECNOLOGIA EIRELI";"190000,9800";"190000,9800";"001052013";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"-99";"Pregão - Registro de Preço"
"452013";"Objeto: Aquisição de material de distribuição e de consumo, para uso em ações de educação externa do Programa de Educação Previdenciária - PEP e utilização em ações de educação interna do Centro de Formação e Aperfeiçoamento do INSS - CFAI.";"Fundamento Legal: Lei 10520/2002, Decreto 3931/2001 e Decreto 5450/2005.";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511441";"GERENCIA EXECUTIVA RIBEIRAO PRETO";"06/12/2013";"18/12/2013";"06/12/2013";"31/12/2013";"07793311000102";"LAITANO INDUSTRIA E COMERCIO LTDA";"529,7500";"529,7500";"000052013";"510080";"GERENCIA EXECUTIVA ARACAJU";"-99";"Pregão - Registro de Preço"
"122013";"Objeto: Prestação de serviços de manutenção preventiva, corretiva e assistência técnica para os veículos pertencentes à frota ificial da Gerência Regional do Trabalho e Emprego em Imperatriz/MA para uso da administração e da fiscalização rural e urbana.";"Fundamento Legal: Lei 10520/02 e Lei 8666/93";"Pregão";"Publicado";"38000";"Ministério do Trabalho e Emprego";"38000";"Ministério do Trabalho e Emprego - Unidades c";"380039";"SUPERINT REG DO TRAB E EMPREGO/MA";"01/03/2013";"04/12/2013";"01/03/2013";"01/03/2014";"04955056000150";"AUTO PECAS IMPACTU'S LTDA";"19788,2400";"19788,2400";"000142012";"380039";"SUPERINT REG DO TRAB E EMPREGO/MA";"5";"Pregão"
"1092013";"Objeto: Prestação de serviços de secretariado, nas unidades do Ministério do Planejamento, Orçamento e Gestão, conforme especificações e condições constantes do contrato.";"Fundamento Legal: Leis 10520/02, 12349/10, 12440/11 e 8666/93, LC 123/06, Decretos 5450/05, 2271/97, 3722/01 e 6204/07.";"Pregão";"Publicado";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"201004";"COORDENACAO-GERAL DE AQUISICOES - CGEAQ";"17/12/2013";"23/12/2013";"17/12/2013";"16/12/2014";"02295753000105";"PROJEBEL SERVICOS DE LIMPEZA E CONSERVACAO EIRELI";"113753,2800";"296074,5200";"000192013";"201004";"COORDENACAO-GERAL DE AQUISICOES - CGEAQ";"5";"Pregão"
"602302013";"OBJETO: Fornecimento de 34 (trinta e quatro)   valvulas de retenção de fechamento rápido, vi- sando a modernização das estações de bombeamen-to dos perímetros de irrigação de Curaçá e Maniçoba, localizados no mnicípio de Juazeiro-Ba.";"Fundamento Legal: Lei 8.666/93";"Sem Informação";"Fechado";"53000";"Ministério do Desenvolvimento Regional";"22203";"Companhia de Desenvolvimento dos Vales do São";"195011";"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"04/12/2013";"06/12/2013";"04/12/2013";"02/06/2014";"08874534000159";"HYDROSTEC TECNOLOGIA E EQUIPAMENTOS LTDA";"642989,7000";"642989,7000";"-2";"";"";"";""
