"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"1672015";"OBJETO: Contratação de serviços para elaboração de laudo estrutural para implementação de solução de redes metropolitanas mediante rede de fibras opticas";"Fundamento Legal: Lei 8666/93; Lei 10520/02; Dereto 5450/05; Decreto 7892/13";"Sem Informação";"Fechado";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICAÇÕES BRASILEIRAS S.A.";"10/11/2015";"12/11/2015";"10/11/2015";"09/11/2017";"62743539000198";"PELTIER COMERCIO E INDUSTRIA LTDA";"11722,0000";"11722,0000";"-2";"";"";"";""
"108452015";"OBJETO: Aquisição de cruzetas de_________fibraspolimétricas.";"Fundamento Legal: Lei 8666/93, Lei 10520/ 2002,Decreto 5450/05, Lei Complementar       123/06,Decreto 7892/2013, decreto 8250/15.";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"919818";"BOA VISTA ENERGIA S/A";"03/11/2015";"09/11/2015";"03/11/2015";"17/01/2016";"02240839000122";"PETROFISA DO BRASIL LTDA";"43600,0000";"43600,0000";"-2";"";"";"";""
"1002015";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO PARA SEDE, GERÊNCIA REGIONAL DE PORTO ALEGRE - GERPA E POSTO DE VERIFICAÇÃO DECANOAS";"";"Pregão";"Não se aplica";"25000";"Ministério da Economia";"30203";"Instituto Nacional de Metrologia, Qualidade e";"183039";"SUPERINTENDENCIA DO INMETRO NO ESTADO DO RS";"24/11/2015";"27/11/2015";"27/11/2015";"26/11/2016";"87252938000187";"INCONFIDENCIA LOCADORA DE VEICULOS E MAO-DE-OBRA LTDA";"0,0000";"0,0000";"000292015";"183039";"SUPERINTENDENCIA DO INMETRO NO ESTADO DO RS";"5";"Pregão"
"282015";"OBJETO: Serviço de assistência médica hospitalar";"Fundamento Legal: Lei 8.666/93";"Sem Informação";"Pendente";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"782320";"CAPITANIA DOS PORTOS DE SERGIPE";"13/10/2015";"05/11/2015";"13/10/2015";"12/10/2016";"32852113000101";"CONTRATADO : CLINICA DE ORL DR. JEFERSON      -SAMPAIO D'AVILA LTDA - ME";"0,0000";"0,0000";"-2";"";"";"";""
"272015";"Objeto: Aquisição de material de limpeza para oIFCE campus Umirim.";"Fundamento Legal: Lei 8666/93.";"Pregão";"Publicado";"26000";"Ministério da Educação";"26405";"Instituto Federal do Ceará";"158957";"CAMPUS UMIRIM/IFCE";"11/11/2015";"18/11/2015";"11/11/2015";"10/11/2016";"10596399000179";"ATLANTIS COMERCIO DE MAQUINAS E EQUIPAMENTOS EIRELI";"999,7600";"999,7600";"000012015";"158957";"CAMPUS UMIRIM/IFCE";"5";"Pregão"
"352015";"Objeto: Contratação de empresa especializada, para executar serviços de manutenção na Viatura Oficial FIAT DOBLÔ HLX 1.8, Placa DJP 1541 - ANO 2007.";"Fundamento Legal: LEI 8666/93, ARTIGO 24 INCISO II";"Dispensa de Licitação";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511425";"GERENCIA EXECUTIVA JUNDIAI";"25/11/2015";"26/11/2015";"25/11/2015";"28/12/2015";"09506495000108";"ROSCAP CENTRO AUTOMOTIVO LTDA";"395,7000";"395,7000";"000072015";"511425";"GERENCIA EXECUTIVA JUNDIAI";"6";"Dispensa de Licitação"
"122015";"Objeto: Registro de preços para eventual aquisição de material de consumo - gases medicinais com equipamento em regime de comodato e manutenção preventiva e corretiva dos mesmo";"Fundamento Legal: Com base na lei 8666/93, lei 10520/2002 e lei 8078/1990";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26270";"Fundação Universidade do Amazonas";"150224";"HOSPITAL UNIVERSITARIO GETULIO VARGAS";"22/09/2015";"24/11/2015";"22/09/2015";"21/09/2016";"34597955000432";"WHITE MARTINS GASES INDUSTRIAIS DO NORTE LTDA.";"357850,8000";"357850,8000";"000192015";"150224";"HOSPITAL UNIVERSITARIO GETULIO VARGAS";"-99";"Pregão - Registro de Preço"
"462015";"Objeto: Prestação de serviços de transporte de passageiros intermunicipal e interestadual para viagens destinadas a UNIPAMPA, a contar da saíde do Campus Caçapava do Sul.";"Fundamento Legal: Lei nº 8.666/1993";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26266";"Fundação Universidade Federal do Pampa";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"03/11/2015";"13/11/2015";"03/11/2015";"02/11/2016";"87767596000138";"ARGENTA TURISMO E VIAGENS LTDA";"122800,0000";"122800,0000";"000752015";"154359";"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA";"-99";"Pregão - Registro de Preço"
"882015";"Objeto: Aquisição de livros para atendimento ao Programa Nacional do Livro Didático para a Educação de Jovens e Adultos - PNLD EJA 2016.";"Fundamento Legal: Artigo 25, I, da Lei 8.666/93";"Inexigibilidade de Licitação";"Publicado";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educação";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"18/11/2015";"23/11/2015";"18/11/2015";"12/11/2016";"61259958000196";"EDITORA ATICA S.A.";"1690015,1000";"1690015,1000";"000712015";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"7";"Inexigibilidade de Licitação"
"622015";"Objeto: Contratação de empresa para fornecimento de água encanada e esgotamento sanitário, para atender a demanda da Área de Relevante Interesse Ecológico Matão de Cosmópolis.";"Fundamento Legal: Lei nº8.666/1993 e Orientação Normativa nº36 da AGU";"Inexigibilidade de Licitação";"Publicado";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443055";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"09/10/2015";"11/11/2015";"09/10/2015";"";"46119855000137";"SOCIEDADE DE ABASTECIMENTO DE AGUA E SANEAMENTO SA";"2794,7500";"2794,7500";"000102015";"443055";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"7";"Inexigibilidade de Licitação"
