"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"982017";"Objeto: Aquisição de materiais médico-hospitalares(dialisador de alto fluxo, set de linhas e solução polieletrolítica), com cessão de equipamentos em regime de comodato, para realização de diálise. Itens 01, 02, 03 e 04.";"Fundamento Legal: Lei 8666/93.";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"08/12/2017";"31/01/2018";"08/12/2017";"07/12/2018";"01440590000136";"FRESENIUS MEDICAL CARE LTDA";"165720,0000";"165720,0000";"000692017";"155017";"HOSPITAL UNIVERSITARIO DA UFS";"-99";"Pregão - Registro de Preço"
"1302017";"Objeto: Aquisição de equipamentos de informática para atender UFJF.";"Fundamento Legal: Lei 8666/93";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26237";"Universidade Federal de Juiz de Fora";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"14/11/2017";"19/01/2018";"14/11/2017";"13/11/2018";"16793191000126";"ENGEPLY ENGENHARIA SERVICOS E SUPRIMENTOS LTDA";"18080,0000";"18080,0000";"001762016";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"-99";"Pregão - Registro de Preço"
"522017";"OBJETO: Serviço de reforma de 28 armários.";"Fundamento Legal: Lei 10520/02, Dec 5450/05, LC 123/06, com aplicação subs das Leis 8666/93 e 8078/90";"Sem Informação";"Fechado";"12000";"Justiça Federal";"12000";"Justiça Federal - Unidades com vínculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"29/12/2017";"09/01/2018";"02/01/2018";"02/04/2018";"18855826000106";"NIVELATTO MOVEIS SOB MEDIDA LTDA";"10948,8400";"10948,8400";"-2";"";"";"";""
"342017";"Objeto: Aquisição de material de consumo da linha de escritorio para a Gerência Executiva Santo André/SP e Agências jurisdicionadas";"Fundamento Legal: Lei 10520/02 Decreto 5450/05 e Lei 8666/93 e alterações posteriores";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"511442";"GERENCIA EXECUTIVA SANTO ANDRE";"04/12/2017";"29/01/2018";"05/12/2017";"05/04/2018";"08766992000174";"METHABIO FARMACEUTICA DO BRASIL LTDA";"546,0000";"546,0000";"000032017";"511364";"GERENCIA EXECUTIVA GUARULHOS";"-99";"Pregão - Registro de Preço"
"875262018";"Objeto: Fornecimento de sistemas de resfriamento, anéis, tubos e outro, em atendimento à uhe curuá-una, no âmbito da superintendência de gestão de ativos de produção da geração.";"Leis 8.666/93 e 10.520/02";"Sem Informação";"Fechado";"32000";"Ministério de Minas e Energia";"91081";"Empresas de Energia";"910809";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"25/01/2018";"25/01/2018";"25/01/2018";"31/10/2018";"21820926000101";"TAUSCHER SOLUCOES INDUSTRIAIS EIRELI";"226149,9700";"226149,9700";"-2";"";"";"";""
"932017";"Objeto: Fornecimento e instalação de sistema de monitoramento eletrônico";"Fundamento Legal: Lei 8666";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26281";"Fundação Universidade Federal de Sergipe";"154050";"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE";"29/12/2017";"05/01/2018";"29/12/2017";"27/04/2018";"73442360000117";"TELTEX TECNOLOGIA S.A. - EM RECUPERACAO JUDICIAL";"95822,2000";"95822,2000";"002992016";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"-99";"Pregão - Registro de Preço"
"42018";"Objeto: Contratação de empresa especializada para a prestação de serviços de manutenção preventiva e corretiva em equipamentos da subestação, cabines de medição e rede de distribuição de energia em 13,8 KV, visando atender a demanda do Lanagro/MG.";"Fundamento Legal: Leis nºs 8666/93,8212/91 e 10520/02,LC nº123/06,Decretos nºs 2271/97,5450/053722/01,6204/2007,Dec. Lei nº200/67 e IN 02/08.";"Pregão";"Publicado";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"22/01/2018";"24/01/2018";"22/01/2018";"20/07/2018";"26113425000109";"TRIP DISJUNTORES E SOLUCOES ELETRICAS EIRELI";"27450,0000";"32596,6500";"000132016";"130058";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/MG";"5";"Pregão"
"32017";"Objeto: Contratação de empresa especializada em gerenciamento, controle e aquisição de combustíveis.";"Fundamento Legal: Lei 8.666/93 e Lei 10.520/02.";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26418";"Instituto Federal de Pernambuco";"155216";"IFPE - CAMPUS OLINDA";"12/04/2017";"19/01/2018";"13/04/2017";"13/04/2018";"00604122000197";"TRIVALE INSTITUICAO DE PAGAMENTO LTDA";"11175,0000";"11175,0000";"000312016";"153033";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN";"-99";"Pregão - Registro de Preço"
"562017";"Objeto: Contratação de serviços de fornecimento e gerenciamento de combustivel conforme editalanexos e contrato para as Unidades da AGU em Cuiabá.";"Fundamento Legal: Lei 8666/93 e Lei 10520/2002";"Pregão - Registro de Preço";"Publicado";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"08/12/2017";"12/01/2018";"08/12/2017";"07/12/2018";"05870713000120";"SAGA COMERCIO E SERVICO TECNOLOGIA E INFORMATICA LTDA";"49277,0000";"61596,2500";"000022016";"158495";"INST.FED.MATO GROSSO/CAMPUS PONTES LACERDA";"-99";"Pregão - Registro de Preço"
"702017";"Objeto: Aquisição de material permanente";"Fundamento Legal: Leis nº 10520/02 e 8666/93";"Pregão - Registro de Preço";"Publicado";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"512006";"COORDENACAO DE ORCAMENTO E FINANCAS";"11/12/2017";"17/01/2018";"11/12/2017";"11/12/2018";"07816912000266";"1AARON COMERCIO DE INSTALACOES COMERCIAIS E ESCRITORIO EIRELI";"58595,8100";"58595,8100";"000042017";"512006";"COORDENACAO DE ORCAMENTO E FINANCAS";"-99";"Pregão - Registro de Preço"
