"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"962021";"Objeto: PRESTAÇÃO DE SERVIÇO NÃO CONTINUADO DE MANUTENÇÃO CORRETIVA COM TROCA DE PEÇAS EM 01 IMPRESSORA DE CASSETES PARA HISPATOLOGIA MODELO IPC - MARCA LEICA - NÚMERO DE SÉRIE: 2743/07.2012 - PATRIMÔNIO: 79757 - PERTENCENTE AO SETOR DE PATOLOGIA DO CENTRO CIRÚRGICO DA UNIDADE HC-3 DO INSTITUTO NACIONAL DE CÂNCER";"";"Inexigibilidade de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"22/07/2021";"13/08/2021";"11/08/2021";"08/11/2021";"52201456000113";"LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.";"19810,7500";"19810,7500";"000622021";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"7";"Inexigibilidade de Licitação"
"32021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇO DE TRANSPORTE  RODOVIÁRIO E/OU FLUVIAL, INTERESTADUAL DE MOBILIÁRIO EM GERAL, CARGAS, DOCUMENTOS, MÓVEIS, APARELHOS, UTENSÍLIOS DE USO DOMÉSTICO DA CIDADE DE MANAUS/AM PARA A CIDADE DE PARATY-RJ, PORTA A PORTA, COMPREENDENDO DESMONTAGEM, EMBALAGEM, RETIRADA NO LOCAL DE ORIGEM, DESCARGA DOS BENS TRANSPORTADOS, MONTAGEM DOS MESMOS NO SEU DESTINO E SEGURO ESPECÍFICO, ABRANGENDO A TODOS OS MEIOS DE TRANSPORTE EXISTENTES E NECESSÁRIOS NA EXECUÇÃO DOS SE";"";"Sem Informação";"Não se aplica";"54000";"Ministério do Turismo";"20411";"Instituto do Patrimônio Histórico e Artístico";"343006";"SUPERINTENDENCIA DO IPHAN RIO DE JANEIRO-RJ";"06/08/2021";"09/08/2021";"06/08/2021";"06/11/2021";"09144019000186";"ATLANTIC MUDANCAS E SERVICOS EIRELI";"6859,1300";"6859,1300";"-3";"";"";"";""
"52020";"Objeto: ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A CONTRATAÇÃO DE SERVIÇOS DE MOVIMENTAÇÃO DE CARGAS COM GUINDASTES AUTOPROPELIDO E EMBARCAÇÕES TIPO CÁBREA, E APOIO PORTUÁRIO COM EMPURRADOR FLUVIAL PARA ATENDER AS NECESSIDADES DA ESTAÇÃO NAVAL DO RIO NEGRO E AS ORGANIZAÇÕES MILITARES APOIADAS POR ESTA ESTAÇÃO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"788810";"ESTACAO NAVAL DO RIO NEGRO";"03/08/2020";"03/08/2021";"03/08/2020";"03/08/2021";"08794436000101";"GLOBALSUPPLIER COMERCIO DE PECAS E SERVICOS DE MANUTENCAO EIRELI";"117660,0000";"117660,0000";"000052020";"788810";"ESTACAO NAVAL DO RIO NEGRO";"-99";"Pregão - Registro de Preço"
"2032021";"Objeto: AQUISIÇÃO DE REAGENTE PARA DIAGNÓSTICO CLÍNICO, CONJUNTO COMPLETO, PAINEL DE VÍRUS RESPIRATÓRIO, IMUNOFLUORESCÊNCIA, TESTE, DETECÇÃO ADENOVÍRUS, PARAINFLUENZA 1,2 E 3, RSV, INFLUENZA A E B";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"17/08/2021";"19/08/2021";"17/08/2021";"17/08/2022";"04762623000152";"VIRION DIAGNOSTICA LTDA";"520000,0000";"520000,0000";"001192020";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"-99";"Pregão - Registro de Preço"
"382015";"Objeto: SERVIÇOS DE ARMAZENAGEM, MANUSEIO E TRANSPORTE NO INTERIOR DAS INSTALAÇÕES DO TERMINAL DE CARGAS (TECA), BEM COMO OS SERVIÇOS INERENTES ÀS ATIVIDADES DE FIEL DEPOSITÁRIO NAS OPERAÇÕES DE DESCARGA DE CARGAS (UNITIZADAS OU NÃO) PERTENCENTES À MARINHA DO BRASIL, SITUADO NO AEROPORTO INTERNACIONAL DO RIO DE JANEIRO/GALEÃO - ANTÔNIO CARLOS JOBIM, CONCEDIDO À EMPRESA CONCESSIONÁRIA AEROPORTO RIO DE JANEIRO, PARA POSTERIOR DESEMBARAÇO ALFANDEGÁRIO A SER EXECUTADO PELO DEPÓSITO NAVAL DO RIO DE JANEIRO ('SERVIÇOS').";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"771100";"BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO";"30/11/2016";"02/08/2021";"30/11/2016";"30/11/2021";"19726111000108";"CONCESSIONARIA AEROPORTO RIO DE JANEIRO S.A.";"682890,0000";"682890,0000";"-3";"";"";"";""
"822021";"Objeto: RECARGA DE EXTINTORES";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"16/08/2021";"17/08/2021";"16/08/2022";"16/08/2023";"30444238000177";"EDUARDO JORGE FILHO EXTINTORES";"3366,0000";"3852,2500";"000102021";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"-99";"Pregão - Registro de Preço"
"152021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇO DE CONEXÃO DEDICADA PONTO-APONTO, EM CAMADA 2 (METRO ETHERNET), DE 150 MBPS PARA TRANSPORTE DE QUAISQUER TIPOS DE DADOS.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160530";"BASE DE ADM E APOIO DO CMDO MILITAR DO OESTE";"30/07/2021";"04/08/2021";"02/08/2021";"02/08/2023";"73972002000116";"BRFIBRA TELECOMUNICACOES LTDA";"132000,0000";"132000,0000";"000102021";"160530";"BASE DE ADM E APOIO DO CMDO MILITAR DO OESTE";"-99";"Pregão - Registro de Preço"
"142021";"Objeto: FORNECIMENTO DE ENERGIA ELÉTRICA, MODALIDADE MÉDIA TENSÃO, PARA AS UNIDADES DE UBERABA E PATOS DE MINAS (GEX UBERABA)";"";"Dispensa de Licitação";"Não se aplica";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"28/07/2021";"04/08/2021";"28/07/2021";"28/07/2026";"06981180000116";"CEMIG DISTRIBUICAO S.A";"300000,0000";"300000,0000";"000222021";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"6";"Dispensa de Licitação"
"72021";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO PREVENTIVA E CORRETIVA DE AR CONDICIONADO, GELADEIRAS,  E BEBEDOUROS, COM REPOSIÇÃO DE PEÇAS ORIGINAIS OU SIMILARES INCLUINDO INSTALAÇÃO E DESINSTALAÇÃO DE EQUIPAMENTOS NA SEDE ADMINISTRATIVA DO DSEI ALTAMIRA/PA";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257042";"DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA";"02/08/2021";"05/08/2021";"02/08/2021";"01/08/2023";"08940228000173";"A GOMES DE SOUZA & CIA LTDA";"68995,0000";"68995,0000";"000092021";"257042";"DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA";"5";"Pregão"
"422021";"Objeto: AQUISIÇÃO PARCELADA DE GÁS COMPRIMIDO, NITROGÊNIO LÍQUIDO PARA ATENDER ICB/UFJF.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26237";"Universidade Federal de Juiz de Fora";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"19/08/2021";"24/08/2021";"23/08/2021";"22/08/2023";"06217763000175";"MINAS RIO COMERCIO DE NITROGENIO LTDA";"100000,0000";"100000,0000";"000092021";"153061";"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"5";"Pregão"
"1972021";"Objeto: AQUISIÇÃO DE IMPLANTES PARA CIRURGIAS ORTOPÉDICAS PARA A ÁREA DE CIRURGIA DO QUADRIL - ARQUAD, EM REGIME DE CONSIGNAÇÃO, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"05/08/2021";"13/08/2021";"13/08/2021";"10/11/2021";"13656820000420";"SMITH & NEPHEW COMERCIO DE PRODUTOS MEDICOS LTDA.";"12405,0000";"12405,0000";"001372020";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"-99";"Pregão - Registro de Preço"
"792021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É AQUISIÇÃO DE PRODUTOS PARA A SAÚDE PARA O CHC/UFPR, PARA ATENDER A EMERGÊNCIA DE SAÚDE COVID-19, DE PACIENTES ATENDIDOS NO COMPLEXO DO HOSPITAL DE CLÍNICAS DA UNIVERSIDADE FEDERAL DO PARANÁ (UASG 155902), NOS TERMOS DA MEDIDA PROVISÓRIA Nº 1.047, DE 3 DE MAIO DE 2021, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155902";"EBSERH CHC-UFPR";"03/08/2021";"06/08/2021";"03/08/2021";"02/02/2022";"93480192000161";"CIEX DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS CIRURGICOS LTDA";"2099,8900";"2099,8900";"000972021";"155902";"EBSERH CHC-UFPR";"5";"Pregão"
"972021";"Objeto: CESSÃO, NOS TERMOS DO ARTIGO 579 E SEGUINTES DO CÓDIGO CIVIL VIGENTE, DE 03 (TRÊS) SELADORAS AUTOMÁTICAS.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"27/07/2021";"04/08/2021";"27/07/2021";"27/07/2022";"31569296000190";"MAPO DISTRIBUIDORA DE MATERIAL HOSPITALAR EIRELI";"0,0000";"0,0000";"001872020";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"-99";"Pregão - Registro de Preço"
"7642021";"Objeto: PRESTAÇÃO DE SERVIÇOS DE SAÚDE AO SISTEMA ÚNICO DE SAÚDE - SUS";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155902";"EBSERH CHC-UFPR";"13/05/2021";"09/08/2021";"13/05/2021";"12/05/2022";"13792329000184";"MUNICÍPIO DE CURITIBA";"123802417,3200";"123802417,3200";"-3";"";"";"";""
"4032021";"Objeto: CONTRATO, SOB O REGIME DE EMPREITADA POR PREÇO UNITÁRIO, QUE ENTRE SI FAZEM O DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES - DNIT E A EMPRESA LCM CONSTRUÇÃO E COMÉRCIO S.A., COM VISTAS À EXECUÇÃO DOS SERVIÇOS NECESSÁRIOS À MANUTENÇÃO RODOVIÁRIA (CONSERVAÇÃO/RECUPERAÇÃO) NA BR-163 E NA BR-282, NOS SEGUINTES SEGMENTOS: BR-163/SC: KM 66,8 - KM 125,1 E KM 0,0 - KM 3,6, NUMA EXTENSÃO DE 61,9 KM; BR-282/SC: KM 653,1 - KM 684,2 E  KM 0,0 - KM 4,4, NUMA EXTENSÃO DE 35,5 KM.";"";"Pregão";"Não se aplica";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"393013";"SUPERINTENDENCIA REG. NO ESTADO SC - DNIT";"09/08/2021";"17/08/2021";"09/08/2021";"09/11/2023";"19758842000135";"LCM CONSTRUCAO E COMERCIO S.A";"17234999,9200";"17234999,9200";"002042021";"393013";"SUPERINTENDENCIA REG. NO ESTADO SC - DNIT";"5";"Pregão"
"152021";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO, COM FORNECIMENTO DE MATERIAIS, UTENSÍLIOS, EQUIPAMENTOS E MÃO DE OBRA SEM DEDICAÇÃO EXCLUSIVA, PARA ATENDER ÀS DEMANDAS DA URSP/ANTT, NOS POSTOS DE FISCALIZAÇÃO RODOVIÁRIA - PFR E NOS POSTOS DE FISCALIZAÇÃO E ATENDIMENTO - PFA, LOCALIZADOS NOS ESTADOS DE SÃO PAULO (LOTE I) E DO PARANÁ (LOTE II).";"";"Pregão";"Não se aplica";"39000";"Ministério da Infraestrutura";"39250";"Agência Nacional de Transportes Terrestres";"393001";"AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"11/08/2021";"18/08/2021";"12/08/2021";"01/08/2022";"04231640000163";"ANDRADE SERVICOS GERAIS EIRELI";"244847,0400";"244847,0400";"000062021";"393047";"UNIDADE REGIONAL DE SAO PAULO-ANTT";"5";"Pregão"
"192021";"Objeto: O OBJETO DO PRESENTE TERMO DE CONTRATO É A AQUISIÇÃO DE GASES E SUBSTÂNCIAS QUÍMICAS, A SEREM UTILIZADAS NOS LABORATÓRIOS DA DIRETORIA DE METROLOGIA CIENTIFICA E TECNOLOGIA (DIMCI), DIRETORIA DE METROLOGIA APLICADA ÀS CIÊNCIAS DA VIDA (DIMAV) E DIRETORIA DE METROLOGIA LEGAL (DIMEL), PARA ATENDER AS NECESSIDADES DO INMETRO, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"25000";"Ministério da Economia";"30203";"Instituto Nacional de Metrologia, Qualidade e";"183023";"INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG";"13/08/2021";"24/08/2021";"13/08/2021";"13/05/2022";"24380578002041";"WHITE MARTINS GASES INDUSTRIAIS DO NORDESTE LTDA.";"935568,9700";"935568,9700";"000122021";"183023";"INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG";"-99";"Pregão - Registro de Preço"
"32021";"Objeto: AQUISIÇÃO DE NOBREAK LASER SENOIDAL GII 5000VA , ATRAVÉS DE PROCESSO DE ADESÃO À ATA DE REGISTRO DE PREÇO, DO PE 23/2020 DA UASG 116118, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"154811";"IFSULDEMINAS - CAMPUS POUSO ALEGRE";"23/08/2021";"26/08/2021";"24/08/2021";"18/03/2022";"26417874000132";"ERA INDUSTRIA COMERCIO SERVICOS E EMPREENDIMENTOS EIRELI";"14580,3400";"14580,3400";"-3";"";"";"";""
"762021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É AQUISIÇÃO DE PRODUTOS PARA A SAÚDE PARA O CHC/UFPR, PARA ATENDER A EMERGÊNCIA DE SAÚDE COVID-19, DE PACIENTES ATENDIDOS NO COMPLEXO DO HOSPITAL DE CLÍNICAS DA UNIVERSIDADE FEDERAL DO PARANÁ (UASG 155902), NOS TERMOS DA MEDIDA PROVISÓRIA Nº 1.047, DE 3 DE MAIO DE 2021, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155902";"EBSERH CHC-UFPR";"28/07/2021";"06/08/2021";"28/07/2021";"27/01/2022";"80392566000145";"AABA COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI";"47390,0000";"47390,0000";"000972021";"155902";"EBSERH CHC-UFPR";"5";"Pregão"
"12202021";"Objeto: CREDENCIAMENTO DE PESSOAS JURÍDICAS, ESPECIALIZADAS, VISANDO À CONTRATAÇÃO DE SERVIÇOS TÉCNICOS DE ARQUITETURA, ENGENHARIA CIVIL E AGRONOMIA, EM CARÁTER TEMPORÁRIO E SEM EXCLUSIVIDADE, QUANDO HOUVER INTERESSE PREVIAMENTE MANIFESTADO PELA CONTRATANTE.";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"16/08/2021";"17/08/2021";"16/08/2021";"15/08/2026";"34896682000184";"ALINE MENDES BAGGIO";"0,0100";"0,0100";"-3";"";"";"";""
"72021";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE CONSERTO, REPARO E MANUTENÇÃO CORRETIVA E PREVENTIVA DE CÂMARA FRIGORÍFICA INCLUINDO FORNECIMENTO DE PEÇAS E MÃO DE OBRA PARA ATENDER A DEMANDA DO CENTRO DE TRIAGEM DE ANIMAIS SILVESTRES -  CETAS, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Dispensa de Licitação";"Não se aplica";"44000";"Ministério do Meio Ambiente";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193104";"IBAMA - SUPERINTENDENCIA DO CEARA/CE";"30/07/2021";"03/08/2021";"30/07/2021";"30/07/2022";"34467987000170";"THIAGO MARCOS MONTEIRO DAMASCENO 04977301382";"14172,2400";"14172,2400";"000022021";"193104";"IBAMA - SUPERINTENDENCIA DO CEARA/CE";"6";"Dispensa de Licitação"
"152021";"Objeto: CONTRATAÇÃO DE OBRA DE REFORMA GERAL DA UNIDADE DE NUTRIÇÃO CLÍNICA DO COMPLEXO HOSPITALAR UNIVERSITÁRIO - UFPA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155909";"COMPLEXO HOSP UNIVERSIT DA UFPA (HUBFS/HUJBB)";"09/08/2021";"17/08/2021";"09/08/2021";"08/12/2022";"00654914000176";"SENENGE CONSTRUCAO CIVIL E SERVICOS LTDA";"1550499,3000";"1749434,7500";"-3";"";"";"";""
"1682021";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE DE TROCA DE PRÉ FILTROS E DE FILTROS DOS RACKS VENTILADOS ALESCO, LOCALIZADOS NA SECPA, PARA ATENDER A SEÇÃO DE CRIAÇÃO E PRODUÇÃO DE ANIMAIS DE LABORATÓRIO DO INSTITUTO EVANDRO CHAGAS-SVS, ANANINDEUA -PA";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257003";"INSTITUTO EVANDRO CHAGAS";"02/08/2021";"24/08/2021";"02/08/2021";"02/08/2022";"00186474000170";"ALBR INDUSTRIA E COMERCIO LTDA";"33052,6000";"33052,6000";"000262021";"257003";"INSTITUTO EVANDRO CHAGAS";"5";"Pregão"
"42021";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE GERENCIAMENTO DE RESÍDUOS PERIGOSOS, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160083";"GRAFICA DO EXERCITO";"26/05/2021";"05/08/2021";"26/05/2021";"26/05/2022";"14025588000142";"RECINTEC TECNOLOGIAS AMBIENTAIS LTDA";"12747,0000";"10926,5000";"000082020";"160072";"11. DEPOSITO DE SUPRIMENTO";"-99";"Pregão - Registro de Preço"
"402021";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CONTROLE DE PRAGAS E VETORES URBANOS (DESINSETIZAÇÃO, DESRATIZAÇÃO E CONTROLE DE POMBOS, ABELHAS, VESPAS E MARIMBONDOS), A SEREM REALIZADOS NOS PRÉDIOS DO COMPLEXO HOSPITALAR UNIVERSITÁRIO PROFESSOR EDGARD SANTOS, COMPOSTO DE 03 PRÉDIOS: HOSPITAL UNIVERSITÁRIO PROF. EDGARD SANTOS (HUPES), CENTRO PEDIÁTRICO PROFESSOR HOSANNAH DE OLIVEIRA (CPPHO) E AMBULATÓRIO MAGALHÃES NETO (AMN), E NOS CONSULTÓRIOS ITINERANTES PROGRAMA SAÚDE NAS ESCOLAS (TODOS EM SALVADOR/";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"04/08/2021";"06/08/2021";"05/08/2021";"05/08/2022";"19827650000133";"LEITE & LIMA LTDA";"3631,3000";"4440,6200";"000092020";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"-99";"Pregão - Registro de Preço"
"2192021";"Objeto: AQUISIÇÃO DE MEDICAMENTOS PADRONIZADOS";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"20/08/2021";"24/08/2021";"23/08/2021";"20/11/2021";"12418191000195";"CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI";"7374,1000";"7374,1000";"000382021";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"-99";"Pregão - Registro de Preço"
